request_id,ts,user_id,method,endpoint,http_status,latency_ms,partner_bank,idempotency_key,error_msg
REQ275768230283,2025-12-22 20:49:16.000,USR000119,POST,/cbs/kyc/ckyc-fetch,200,400,AXIS,IDM7982903645,
REQ594044988957,2025-12-22 19:48:32.000,USR000119,POST,/cbs/penny-drop,503,1016,AXIS,IDM6682933544,INVALID_PAN
REQ973238344265,2025-12-22 20:48:53.000,USR000119,GET,/cbs/transaction/{id}/status,200,211,AXIS,IDM7297732094,
REQ652838169573,2025-12-22 19:18:13.000,USR000119,POST,/cbs/aml/screen,401,420,AXIS,IDM5385374157,PENNY_DROP_FAIL
REQ958967125214,2025-10-17 19:46:38.000,USR000360,POST,/cbs/fd/booking,200,366,IDFC,IDM2776232793,
REQ365996557878,2025-10-17 18:25:29.000,USR000360,POST,/cbs/customer/lookup,200,108,IDFC,IDM1759673813,
REQ247266523023,2025-10-17 19:43:35.000,USR000360,POST,/cbs/fd/booking,200,1029,IDFC,IDM5440315694,
REQ458941889705,2025-10-17 19:38:07.000,USR000360,POST,/cbs/account/balance,200,204,IDFC,IDM2252716475,
REQ552276361552,2025-10-17 19:09:43.000,USR000360,POST,/cbs/customer/lookup,200,156,IDFC,IDM2851305881,
REQ394845860736,2025-10-17 18:15:02.000,USR000360,POST,/cbs/customer/lookup,200,126,IDFC,IDM3565645382,
REQ520417487677,2025-10-18 03:26:39.000,USR000404,POST,/cbs/fd/rate,200,72,CANB,IDM4175591979,
REQ843255833833,2025-10-18 04:43:49.000,USR000404,POST,/cbs/aml/screen,200,784,CANB,IDM2935658200,
REQ889251652228,2025-10-18 04:31:48.000,USR000404,POST,/cbs/account/balance,200,98,CANB,IDM7067964799,
REQ571790484000,2025-10-18 04:08:40.000,USR000404,POST,/cbs/kyc/ckyc-fetch,500,379,CANB,IDM5864546001,BANK_DOWN
REQ650089132072,2025-10-18 04:57:47.000,USR000404,POST,/cbs/customer/lookup,200,107,CANB,IDM1243219835,
REQ403914409625,2026-04-02 04:43:59.000,USR000783,GET,/cbs/transaction/{id}/status,400,192,PUNB,IDM5972043481,BANK_DOWN
REQ644413082273,2026-04-02 03:40:16.000,USR000783,POST,/cbs/penny-drop,200,415,PUNB,IDM6831453548,
REQ766524785211,2025-09-29 18:21:23.000,USR000428,POST,/cbs/kyc/ckyc-fetch,200,732,INDB,IDM9900251734,
REQ106993529878,2025-09-29 19:59:36.000,USR000428,GET,/cbs/transaction/{id}/status,200,97,INDB,IDM5292509211,
REQ678480064305,2025-09-29 18:10:57.000,USR000428,POST,/cbs/transaction/initiate,200,731,INDB,IDM7388672237,
REQ799884494536,2025-02-10 10:45:00.000,USR000495,POST,/cbs/aml/screen,200,714,YESB,IDM7704385738,
REQ596975993362,2025-02-10 10:10:58.000,USR000495,POST,/cbs/kyc/ckyc-fetch,200,647,YESB,IDM8418796591,
REQ595467234208,2025-02-10 10:51:34.000,USR000495,POST,/cbs/penny-drop,200,621,YESB,IDM2228217808,
REQ336543936377,2026-04-18 19:12:46.000,USR000010,GET,/cbs/transaction/{id}/status,200,127,BARB,IDM5072187547,
REQ854264704035,2026-04-18 18:24:43.000,USR000010,GET,/cbs/transaction/{id}/status,400,83,BARB,IDM6867221299,ACCT_NOT_FOUND
REQ281783357933,2026-04-18 18:25:51.000,USR000010,POST,/cbs/penny-drop,200,962,BARB,IDM6972278218,
REQ434820945442,2026-04-18 19:38:17.000,USR000010,POST,/cbs/customer/lookup,200,152,BARB,IDM1359928211,
REQ256214950496,2026-04-18 19:38:58.000,USR000010,POST,/cbs/account/balance,200,90,BARB,IDM7435319555,
REQ406321226774,2026-04-18 18:34:20.000,USR000010,POST,/cbs/customer/lookup,200,128,BARB,IDM4411422638,
REQ995621557773,2026-04-18 18:32:29.000,USR000010,POST,/cbs/account/balance,200,125,BARB,IDM6052982543,
REQ595017591490,2026-04-18 19:20:08.000,USR000010,POST,/cbs/aml/screen,200,401,BARB,IDM3500740489,
REQ821136604479,2026-04-18 18:04:27.000,USR000010,POST,/cbs/kyc/ckyc-fetch,200,429,BARB,IDM9733811367,
REQ843386256995,2025-02-10 16:22:50.000,USR000822,POST,/cbs/account/balance,400,135,INDB,IDM4469454067,AML_FLAG
REQ482676606937,2025-02-10 15:59:09.000,USR000822,POST,/cbs/fd/booking,200,409,INDB,IDM7670106837,
REQ926958681239,2025-02-10 15:11:54.000,USR000822,POST,/cbs/fd/booking,200,605,INDB,IDM9032350274,
REQ463183960423,2025-02-10 15:16:24.000,USR000822,POST,/cbs/penny-drop,200,771,INDB,IDM3178722669,
REQ638376991460,2025-02-10 16:05:54.000,USR000822,POST,/cbs/account/balance,200,135,INDB,IDM1112735648,
REQ899367601016,2025-02-10 16:56:38.000,USR000822,POST,/cbs/penny-drop,200,458,INDB,IDM3299702752,
REQ542163518048,2025-02-10 15:31:15.000,USR000822,POST,/cbs/penny-drop,200,1495,INDB,IDM8621701169,
REQ708703401419,2025-06-26 19:05:23.000,USR000198,POST,/cbs/account/balance,200,198,INDB,IDM2349914821,
REQ662316404083,2025-06-26 19:51:27.000,USR000198,POST,/cbs/transaction/initiate,200,692,INDB,IDM2362346361,
REQ834133683105,2025-06-26 19:34:16.000,USR000198,POST,/cbs/fd/booking,200,662,INDB,IDM8594038814,
REQ870734128363,2025-06-26 18:20:18.000,USR000198,GET,/cbs/transaction/{id}/status,400,182,INDB,IDM8351242973,BANK_DOWN
REQ232502342838,2025-06-26 19:24:39.000,USR000198,POST,/cbs/customer/lookup,200,177,INDB,IDM2685035003,
REQ219830481205,2025-06-26 18:14:48.000,USR000198,POST,/cbs/customer/lookup,200,112,INDB,IDM5061377636,
REQ819596633242,2025-06-07 05:07:47.000,USR000255,POST,/cbs/penny-drop,200,441,IDFC,IDM8736695398,
REQ247633634947,2025-06-07 04:06:44.000,USR000255,POST,/cbs/fd/rate,200,120,IDFC,IDM8245318746,
REQ943888200071,2025-06-07 04:33:03.000,USR000255,POST,/cbs/customer/lookup,200,111,IDFC,IDM5076534715,
REQ243550441672,2025-06-07 04:17:01.000,USR000255,POST,/cbs/account/balance,200,186,IDFC,IDM7781181354,
REQ597811421866,2025-06-07 05:53:25.000,USR000255,GET,/cbs/transaction/{id}/status,404,96,IDFC,IDM3056010219,ACCT_NOT_FOUND
REQ169819810468,2025-06-07 05:58:37.000,USR000255,POST,/cbs/kyc/ckyc-fetch,200,707,IDFC,IDM8241744354,
REQ940727265742,2025-06-07 05:14:51.000,USR000255,POST,/cbs/kyc/ckyc-fetch,200,252,IDFC,IDM8100796726,
REQ161595155208,2025-06-07 04:39:11.000,USR000255,POST,/cbs/penny-drop,200,944,IDFC,IDM9166554566,
REQ342038744314,2025-06-07 05:56:21.000,USR000255,GET,/cbs/transaction/{id}/status,200,210,IDFC,IDM7451358286,
REQ297072359327,2025-12-23 13:45:03.000,USR000663,POST,/cbs/aml/screen,200,409,CANB,IDM7079655395,
REQ290562765033,2025-12-23 13:46:51.000,USR000663,POST,/cbs/transaction/initiate,500,493,CANB,IDM2159087557,PENNY_DROP_FAIL
REQ301475707723,2025-12-23 13:29:04.000,USR000663,POST,/cbs/transaction/initiate,200,1099,CANB,IDM1380628920,
REQ553345803606,2025-12-23 13:14:56.000,USR000663,POST,/cbs/fd/booking,500,638,CANB,IDM7517242065,UPSTREAM_TIMEOUT
REQ476563509057,2025-12-23 14:12:00.000,USR000663,POST,/cbs/kyc/ckyc-fetch,200,419,CANB,IDM3082339674,
REQ923934155970,2025-12-23 13:51:25.000,USR000663,POST,/cbs/customer/lookup,200,131,CANB,IDM6083471411,
REQ324123326898,2025-12-23 13:41:30.000,USR000663,POST,/cbs/fd/rate,200,98,CANB,IDM8037970962,
REQ972230931338,2025-12-23 13:47:41.000,USR000663,POST,/cbs/customer/lookup,200,97,CANB,IDM6195657055,
REQ457237811457,2025-12-23 14:56:30.000,USR000663,POST,/cbs/fd/booking,404,737,CANB,IDM9039715810,UPSTREAM_TIMEOUT
REQ109693775683,2025-12-23 14:25:37.000,USR000663,GET,/cbs/transaction/{id}/status,200,127,CANB,IDM7448781825,
REQ612439390272,2025-06-25 20:46:56.000,USR000686,POST,/cbs/kyc/ckyc-fetch,200,316,INDB,IDM1731893759,
REQ313161916721,2025-06-25 20:02:06.000,USR000686,POST,/cbs/kyc/ckyc-fetch,200,328,INDB,IDM4045607567,
REQ812386065245,2025-06-25 19:15:26.000,USR000686,POST,/cbs/customer/lookup,200,98,INDB,IDM4387994138,
REQ862844587774,2025-06-25 19:21:14.000,USR000686,POST,/cbs/kyc/ckyc-fetch,200,766,INDB,IDM3317641772,
REQ273339358057,2025-06-25 19:31:33.000,USR000686,POST,/cbs/fd/booking,200,1135,INDB,IDM6325240797,
REQ575012543964,2025-06-25 19:51:02.000,USR000686,GET,/cbs/transaction/{id}/status,200,241,INDB,IDM3398788977,
REQ181479066543,2025-05-03 16:19:38.000,USR000042,POST,/cbs/kyc/ckyc-fetch,200,263,RBL,IDM5827065385,
REQ769120524517,2025-05-03 15:26:26.000,USR000042,POST,/cbs/aml/screen,200,631,RBL,IDM3998244245,
REQ107016772729,2025-05-03 16:44:25.000,USR000042,POST,/cbs/penny-drop,200,1367,RBL,IDM2246801133,
REQ530612477496,2025-05-03 16:15:59.000,USR000042,POST,/cbs/penny-drop,200,680,RBL,IDM3496056465,
REQ200832356075,2025-05-03 15:46:16.000,USR000042,POST,/cbs/fd/rate,400,91,RBL,IDM2546807788,ACCT_NOT_FOUND
REQ400055755430,2025-05-03 16:40:24.000,USR000042,POST,/cbs/penny-drop,200,953,RBL,IDM8478195240,
REQ659007665990,2025-05-03 16:01:50.000,USR000042,POST,/cbs/transaction/initiate,200,401,RBL,IDM9694236922,
REQ181468783990,2025-05-03 16:41:44.000,USR000042,POST,/cbs/fd/booking,503,759,RBL,IDM2275581214,UPSTREAM_TIMEOUT
REQ647727395468,2025-05-03 15:07:11.000,USR000042,POST,/cbs/penny-drop,404,1171,RBL,IDM3037523080,INVALID_PAN
REQ595369027573,2025-05-03 16:11:41.000,USR000042,POST,/cbs/account/balance,503,210,RBL,IDM8506717500,BANK_DOWN
REQ284250879248,2026-03-22 22:39:56.000,USR000546,POST,/cbs/fd/booking,200,1183,ICIC,IDM3785963808,
REQ286939455513,2026-03-22 22:06:53.000,USR000546,POST,/cbs/account/balance,200,108,ICIC,IDM7890268950,
REQ813315590980,2026-03-22 23:39:56.000,USR000546,POST,/cbs/penny-drop,200,1052,ICIC,IDM1589077159,
REQ368103164140,2026-03-22 23:47:24.000,USR000546,POST,/cbs/aml/screen,401,890,ICIC,IDM1808569802,ACCT_NOT_FOUND
REQ377176457770,2026-03-22 23:31:31.000,USR000546,POST,/cbs/account/balance,503,201,ICIC,IDM5928509695,INVALID_PAN
REQ516126621017,2026-03-22 22:03:33.000,USR000546,POST,/cbs/customer/lookup,200,107,ICIC,IDM9812590467,
REQ798359215170,2025-07-12 05:16:52.000,USR000984,POST,/cbs/fd/rate,200,119,IDFC,IDM6309494391,
REQ987008756017,2025-07-12 06:23:20.000,USR000984,POST,/cbs/fd/rate,200,137,IDFC,IDM5001295455,
REQ883320569222,2025-07-12 06:17:37.000,USR000984,POST,/cbs/kyc/ckyc-fetch,200,456,IDFC,IDM5533662928,
REQ959166438480,2025-07-12 06:20:26.000,USR000984,POST,/cbs/penny-drop,200,1097,IDFC,IDM3502735965,
REQ961300083922,2025-07-12 05:43:34.000,USR000984,POST,/cbs/kyc/ckyc-fetch,200,685,IDFC,IDM2180129769,
REQ373406030937,2025-07-12 05:07:58.000,USR000984,POST,/cbs/penny-drop,200,1412,IDFC,IDM5411050314,
REQ113090662778,2025-07-12 05:57:24.000,USR000984,POST,/cbs/fd/rate,404,102,IDFC,IDM8489449020,ACCT_NOT_FOUND
REQ668812819338,2025-08-12 09:04:21.000,USR000089,POST,/cbs/customer/lookup,401,176,HDFC,IDM6935639461,RATE_LIMITED
REQ371574332949,2025-08-12 09:18:44.000,USR000089,POST,/cbs/fd/booking,400,570,HDFC,IDM6665879948,INVALID_PAN
REQ116970279545,2025-08-12 08:24:11.000,USR000089,GET,/cbs/transaction/{id}/status,200,95,HDFC,IDM7198767561,
REQ901904980491,2025-08-12 08:09:25.000,USR000089,POST,/cbs/penny-drop,200,1198,HDFC,IDM8152051665,
REQ794371693585,2025-08-12 09:33:44.000,USR000089,POST,/cbs/aml/screen,200,879,HDFC,IDM7328957798,
REQ825599369382,2025-08-12 08:41:02.000,USR000089,POST,/cbs/fd/booking,200,1094,HDFC,IDM4622277156,
REQ361653825417,2025-08-12 09:52:10.000,USR000089,GET,/cbs/transaction/{id}/status,200,256,HDFC,IDM3021305574,
REQ773740550708,2025-08-12 08:53:35.000,USR000089,POST,/cbs/fd/rate,200,119,HDFC,IDM8771720630,
REQ756871066664,2025-08-12 08:31:09.000,USR000089,GET,/cbs/transaction/{id}/status,200,175,HDFC,IDM5573436792,
REQ358688717563,2025-10-04 01:23:12.000,USR000614,POST,/cbs/penny-drop,200,1177,KOTK,IDM5842776346,
REQ783834898147,2025-10-04 00:12:03.000,USR000614,POST,/cbs/kyc/ckyc-fetch,500,606,KOTK,IDM7450643007,ACCT_NOT_FOUND
REQ266557418195,2025-10-04 01:45:30.000,USR000614,POST,/cbs/account/balance,200,110,KOTK,IDM2452277942,
REQ960493764242,2025-07-23 18:57:34.000,USR000549,POST,/cbs/transaction/initiate,200,562,IDFC,IDM1896880820,
REQ762399413479,2025-07-23 18:26:58.000,USR000549,POST,/cbs/penny-drop,200,1286,IDFC,IDM3206291806,
REQ290145706537,2025-07-23 17:47:55.000,USR000549,GET,/cbs/transaction/{id}/status,200,81,IDFC,IDM2681646586,
REQ157530320788,2025-07-23 18:57:45.000,USR000549,POST,/cbs/fd/rate,400,138,IDFC,IDM9826710579,INVALID_PAN
REQ209097626784,2025-05-29 09:00:54.000,USR000205,POST,/cbs/fd/rate,200,103,HDFC,IDM9096020800,
REQ134934551883,2025-05-29 10:09:46.000,USR000205,POST,/cbs/transaction/initiate,500,435,HDFC,IDM7253365428,UPSTREAM_TIMEOUT
REQ471215951063,2025-05-29 10:45:49.000,USR000205,POST,/cbs/account/balance,200,141,HDFC,IDM9506544734,
REQ165225026851,2025-05-29 09:33:16.000,USR000205,POST,/cbs/kyc/ckyc-fetch,200,770,HDFC,IDM1589988776,
REQ279009698295,2025-05-29 09:30:22.000,USR000205,POST,/cbs/penny-drop,200,406,HDFC,IDM3401613507,
REQ254895907387,2025-05-29 09:42:06.000,USR000205,POST,/cbs/aml/screen,200,629,HDFC,IDM7047792319,
REQ416186617661,2025-05-29 10:57:41.000,USR000205,POST,/cbs/penny-drop,200,419,HDFC,IDM2291597119,
REQ224854978475,2025-05-29 09:38:53.000,USR000205,POST,/cbs/transaction/initiate,200,811,HDFC,IDM7802531233,
REQ560524456271,2025-05-29 10:54:43.000,USR000205,GET,/cbs/transaction/{id}/status,200,199,HDFC,IDM4843142039,
REQ988963549510,2025-05-29 09:50:41.000,USR000205,POST,/cbs/kyc/ckyc-fetch,200,437,HDFC,IDM1867438184,
REQ302748448713,2026-01-28 20:51:01.000,USR000557,POST,/cbs/transaction/initiate,200,440,HDFC,IDM3427664069,
REQ547206302131,2026-01-28 21:51:51.000,USR000557,GET,/cbs/transaction/{id}/status,200,123,HDFC,IDM3088383853,
REQ468398389322,2025-04-28 18:03:53.000,USR000694,POST,/cbs/kyc/ckyc-fetch,200,763,CANB,IDM5171364102,
REQ373657278862,2025-04-28 18:28:43.000,USR000694,POST,/cbs/penny-drop,400,1003,CANB,IDM6238058543,AML_FLAG
REQ254828748122,2025-04-28 17:55:22.000,USR000694,POST,/cbs/fd/booking,200,932,CANB,IDM6016510862,
REQ244172152298,2025-04-28 18:11:57.000,USR000694,POST,/cbs/transaction/initiate,404,563,CANB,IDM9387610934,UPSTREAM_TIMEOUT
REQ612088657499,2025-04-28 17:09:45.000,USR000694,GET,/cbs/transaction/{id}/status,200,169,CANB,IDM1233005463,
REQ605085795880,2025-04-28 18:55:38.000,USR000694,POST,/cbs/aml/screen,200,895,CANB,IDM9659399497,
REQ602941196667,2025-04-28 17:39:35.000,USR000694,POST,/cbs/transaction/initiate,200,768,CANB,IDM9133978830,
REQ754704930714,2025-04-28 17:29:27.000,USR000694,POST,/cbs/fd/rate,200,138,CANB,IDM8144535257,
REQ233845998799,2026-01-05 23:43:13.000,USR000395,POST,/cbs/customer/lookup,200,111,AXIS,IDM5560403760,
REQ681613292173,2026-01-06 00:51:47.000,USR000395,GET,/cbs/transaction/{id}/status,200,104,AXIS,IDM3715871657,
REQ748369186263,2026-01-06 00:48:43.000,USR000395,POST,/cbs/fd/rate,400,128,AXIS,IDM1975567087,UPSTREAM_TIMEOUT
REQ825642541228,2026-01-06 00:33:36.000,USR000395,POST,/cbs/fd/rate,200,127,AXIS,IDM9536695683,
REQ863102492662,2026-01-06 00:34:56.000,USR000395,POST,/cbs/fd/booking,400,470,AXIS,IDM4294872357,PENNY_DROP_FAIL
REQ147724482920,2026-01-06 00:49:46.000,USR000395,POST,/cbs/penny-drop,200,803,AXIS,IDM9201084101,
REQ713828593782,2026-01-06 00:50:01.000,USR000395,POST,/cbs/account/balance,200,198,AXIS,IDM9239010902,
REQ967313324875,2026-01-05 23:00:56.000,USR000395,POST,/cbs/account/balance,200,81,AXIS,IDM5598492878,
REQ867139389681,2026-01-05 23:03:29.000,USR000395,POST,/cbs/penny-drop,200,485,AXIS,IDM2718941787,
REQ400806572629,2025-06-17 15:23:43.000,USR000059,GET,/cbs/transaction/{id}/status,200,222,AXIS,IDM3525691070,
REQ766020281942,2025-06-17 14:20:05.000,USR000059,POST,/cbs/account/balance,200,157,AXIS,IDM4479117604,
REQ379003105688,2025-06-17 15:50:57.000,USR000059,POST,/cbs/fd/booking,200,250,AXIS,IDM9297445856,
REQ562911706333,2026-03-09 19:56:54.000,USR000407,POST,/cbs/aml/screen,200,321,PUNB,IDM8436801606,
REQ772614404341,2026-03-09 19:02:30.000,USR000407,POST,/cbs/account/balance,400,167,PUNB,IDM6712812624,ACCT_NOT_FOUND
REQ182558383773,2026-03-09 19:34:31.000,USR000407,POST,/cbs/account/balance,200,98,PUNB,IDM2452626956,
REQ670093727973,2025-12-19 05:22:33.000,USR000583,POST,/cbs/account/balance,200,146,HDFC,IDM3775359363,
REQ541736856874,2025-12-19 05:23:15.000,USR000583,POST,/cbs/fd/booking,200,462,HDFC,IDM6335222098,
REQ571739338001,2025-12-19 05:45:30.000,USR000583,POST,/cbs/transaction/initiate,503,1095,HDFC,IDM2909764516,ACCT_NOT_FOUND
REQ586045944546,2025-12-19 04:43:24.000,USR000583,POST,/cbs/fd/rate,200,133,HDFC,IDM1855542336,
REQ534795675831,2025-03-06 12:01:24.000,USR000413,POST,/cbs/fd/booking,200,941,YESB,IDM1173410666,
REQ830070249151,2025-03-06 13:52:25.000,USR000413,POST,/cbs/fd/booking,500,930,YESB,IDM2233851468,INVALID_PAN
REQ501246472959,2025-03-06 13:01:54.000,USR000413,POST,/cbs/penny-drop,200,1181,YESB,IDM5063244224,
REQ881319249370,2025-03-06 13:08:10.000,USR000413,POST,/cbs/transaction/initiate,200,399,YESB,IDM1943186918,
REQ908847500727,2025-03-06 12:52:22.000,USR000413,POST,/cbs/account/balance,200,113,YESB,IDM6721139465,
REQ105137481966,2025-03-06 13:20:06.000,USR000413,POST,/cbs/penny-drop,200,929,YESB,IDM1134004145,
REQ379956317683,2025-03-06 13:16:30.000,USR000413,POST,/cbs/aml/screen,200,301,YESB,IDM5076562606,
REQ842860712399,2025-03-06 12:18:52.000,USR000413,POST,/cbs/fd/rate,200,66,YESB,IDM3178479488,
REQ522493802204,2025-03-06 12:41:03.000,USR000413,POST,/cbs/penny-drop,200,812,YESB,IDM2823817975,
REQ150036448645,2025-03-06 13:58:09.000,USR000413,POST,/cbs/customer/lookup,400,170,YESB,IDM6922174814,ACCT_NOT_FOUND
REQ434764430377,2025-11-24 22:36:59.000,USR000707,POST,/cbs/customer/lookup,200,131,YESB,IDM6631977408,
REQ827934186702,2025-11-24 22:12:51.000,USR000707,POST,/cbs/aml/screen,200,368,YESB,IDM3480896033,
REQ652013850631,2025-11-24 22:18:44.000,USR000707,POST,/cbs/fd/rate,200,66,YESB,IDM8690518679,
REQ462051635448,2025-11-24 23:50:04.000,USR000707,POST,/cbs/fd/booking,200,1183,YESB,IDM5472333042,
REQ256831023541,2025-11-24 23:32:36.000,USR000707,POST,/cbs/penny-drop,400,751,YESB,IDM1086995824,PENNY_DROP_FAIL
REQ108814836242,2025-11-24 22:36:36.000,USR000707,POST,/cbs/transaction/initiate,200,844,YESB,IDM1278351708,
REQ632286353839,2025-11-24 23:18:48.000,USR000707,POST,/cbs/aml/screen,200,743,YESB,IDM1216449438,
REQ228606521250,2025-03-03 09:31:25.000,USR000188,POST,/cbs/kyc/ckyc-fetch,200,511,ICIC,IDM8831536675,
REQ652741169091,2025-03-03 08:23:12.000,USR000188,POST,/cbs/kyc/ckyc-fetch,200,735,ICIC,IDM8773122726,
REQ575108054762,2025-03-03 08:43:40.000,USR000188,POST,/cbs/fd/rate,200,97,ICIC,IDM6844806325,
REQ895426181015,2025-03-03 09:30:56.000,USR000188,POST,/cbs/fd/booking,400,381,ICIC,IDM5659792990,BANK_DOWN
REQ416082046441,2025-03-03 09:02:30.000,USR000188,POST,/cbs/kyc/ckyc-fetch,200,234,ICIC,IDM3349086080,
REQ130043835398,2025-03-03 08:16:20.000,USR000188,POST,/cbs/aml/screen,200,768,ICIC,IDM1153095154,
REQ293546226138,2025-03-03 08:49:08.000,USR000188,POST,/cbs/aml/screen,200,614,ICIC,IDM6889363003,
REQ394381332539,2025-03-03 09:35:12.000,USR000188,POST,/cbs/fd/rate,200,121,ICIC,IDM9752837963,
REQ935987051617,2025-08-26 19:10:48.000,USR000315,POST,/cbs/customer/lookup,200,123,BARB,IDM5516262193,
REQ624277472823,2025-08-26 19:37:33.000,USR000315,GET,/cbs/transaction/{id}/status,401,227,BARB,IDM5866635578,PENNY_DROP_FAIL
REQ302488306719,2026-04-03 13:21:41.000,USR000633,POST,/cbs/aml/screen,200,669,YESB,IDM5874467832,
REQ255847831532,2026-04-03 13:49:01.000,USR000633,POST,/cbs/customer/lookup,200,106,YESB,IDM5102106315,
REQ706925567500,2025-11-24 07:28:27.000,USR000982,POST,/cbs/account/balance,200,114,KOTK,IDM9751482280,
REQ464084390062,2025-11-24 07:36:58.000,USR000982,POST,/cbs/kyc/ckyc-fetch,200,280,KOTK,IDM8315465056,
REQ122320485833,2025-11-24 08:05:29.000,USR000982,POST,/cbs/fd/booking,200,698,KOTK,IDM8847360165,
REQ392399250673,2025-11-24 08:00:21.000,USR000982,GET,/cbs/transaction/{id}/status,200,154,KOTK,IDM6987029270,
REQ588542478988,2025-08-01 02:33:09.000,USR000620,POST,/cbs/customer/lookup,200,174,KOTK,IDM1170450138,
REQ109716279993,2025-08-01 03:06:20.000,USR000620,GET,/cbs/transaction/{id}/status,400,134,KOTK,IDM4445946077,UPSTREAM_TIMEOUT
REQ978225618021,2025-08-01 03:40:38.000,USR000620,POST,/cbs/kyc/ckyc-fetch,200,495,KOTK,IDM2151531827,
REQ937343902709,2025-08-01 02:15:04.000,USR000620,POST,/cbs/penny-drop,200,575,KOTK,IDM8528375497,
REQ508378498341,2025-08-01 03:32:13.000,USR000620,POST,/cbs/transaction/initiate,200,917,KOTK,IDM4878080557,
REQ716792429848,2025-06-06 12:46:31.000,USR000373,GET,/cbs/transaction/{id}/status,500,182,SBIN,IDM1596308154,ACCT_NOT_FOUND
REQ934976891188,2025-06-06 13:04:54.000,USR000373,POST,/cbs/penny-drop,200,639,SBIN,IDM5152741396,
REQ128390675273,2025-06-06 13:29:19.000,USR000373,GET,/cbs/transaction/{id}/status,200,184,SBIN,IDM7651436194,
REQ168231401273,2025-06-06 12:30:27.000,USR000373,POST,/cbs/penny-drop,200,416,SBIN,IDM1836308895,
REQ498245947255,2025-09-16 05:22:26.000,USR000865,POST,/cbs/aml/screen,200,630,CANB,IDM2928842190,
REQ795797969329,2025-09-16 04:02:10.000,USR000865,POST,/cbs/customer/lookup,400,136,CANB,IDM1601324819,ACCT_NOT_FOUND
REQ639309826261,2025-09-16 04:49:29.000,USR000865,POST,/cbs/fd/booking,200,1122,CANB,IDM4474345685,
REQ143321391098,2025-09-16 05:00:52.000,USR000865,POST,/cbs/kyc/ckyc-fetch,400,674,CANB,IDM4464450751,UPSTREAM_TIMEOUT
REQ246990775259,2025-09-16 04:00:36.000,USR000865,POST,/cbs/account/balance,200,139,CANB,IDM1696705873,
REQ315709508784,2025-09-16 04:41:37.000,USR000865,POST,/cbs/fd/booking,200,505,CANB,IDM8249972243,
REQ539525356424,2025-09-16 04:58:41.000,USR000865,POST,/cbs/penny-drop,200,1052,CANB,IDM5885551506,
REQ282571670287,2025-01-09 15:54:00.000,USR000760,POST,/cbs/account/balance,200,124,HDFC,IDM6372570795,
REQ782522936041,2025-01-09 15:30:59.000,USR000760,POST,/cbs/kyc/ckyc-fetch,200,391,HDFC,IDM8027747780,
REQ391270603987,2025-01-09 16:13:23.000,USR000760,POST,/cbs/fd/booking,200,535,HDFC,IDM4088172950,
REQ736472318237,2025-01-09 16:19:31.000,USR000760,POST,/cbs/kyc/ckyc-fetch,400,255,HDFC,IDM4720358355,UPSTREAM_TIMEOUT
REQ605695591496,2025-01-09 15:04:13.000,USR000760,POST,/cbs/aml/screen,200,397,HDFC,IDM9889440277,
REQ507265145665,2025-01-09 15:56:18.000,USR000760,POST,/cbs/customer/lookup,400,162,HDFC,IDM8986656406,ACCT_NOT_FOUND
REQ502755054732,2025-01-09 15:08:37.000,USR000760,GET,/cbs/transaction/{id}/status,200,172,HDFC,IDM4662342316,
REQ510831274679,2025-01-09 15:31:12.000,USR000760,POST,/cbs/customer/lookup,200,173,HDFC,IDM6315432322,
REQ110013764277,2025-01-09 16:22:25.000,USR000760,POST,/cbs/fd/booking,200,916,HDFC,IDM4025408640,
REQ389553188726,2025-12-17 22:50:55.000,USR000586,GET,/cbs/transaction/{id}/status,200,83,ICIC,IDM9252695946,
REQ747655667185,2025-12-17 22:02:22.000,USR000586,POST,/cbs/account/balance,200,160,ICIC,IDM3499334181,
REQ540887767755,2025-12-17 22:24:55.000,USR000586,POST,/cbs/fd/booking,200,524,ICIC,IDM8250164395,
