event_id,user_id,step,surface,device,language,ts,session_id,utm_source,page_load_ms,error_code
EVT00000998,USR000227,landing,web,Android,hi,2025-01-05 05:18:00,SES868776,Meta Ads,330,
EVT00000999,USR000227,rate_check,web,Android,hi,2025-01-05 06:34:00,SES980079,Meta Ads,,
EVT00001000,USR000227,register,web,Android,hi,2025-01-05 08:49:00,SES908842,Meta Ads,,USER_ABANDONED
EVT00001001,USR000230,landing,web,Android,hi,2025-05-10 16:19:00,SES161862,Google Ads,2057,USER_ABANDONED
EVT00001002,USR000232,landing,web,iOS,en,2025-03-31 18:57:00,SES676333,Influencer-IG,1476,USER_ABANDONED
EVT00001003,USR000233,landing,web,Web-Mobile,en,2025-05-13 06:29:00,SES175469,Direct,1540,
EVT00001004,USR000233,rate_check,web,Web-Mobile,en,2025-05-13 08:55:00,SES468239,Direct,,VKYC_AGENT_BUSY
EVT00001005,USR000234,landing,web,Web-Mobile,kn,2025-07-28 07:45:00,SES860120,WhatsApp,2108,
EVT00001006,USR000234,rate_check,web,Web-Mobile,kn,2025-07-28 08:51:00,SES317900,WhatsApp,,
EVT00001007,USR000234,register,web,Web-Mobile,kn,2025-07-28 11:29:00,SES302173,WhatsApp,,
EVT00001008,USR000234,otp_verify,web,Web-Mobile,kn,2025-07-28 11:39:00,SES511971,WhatsApp,,
EVT00001009,USR000234,kyc_pan,web,Web-Mobile,kn,2025-07-28 13:27:00,SES441433,WhatsApp,,USER_ABANDONED
EVT00001010,USR000236,landing,web,Web-Mobile,ta,2025-12-05 13:09:00,SES910122,Influencer-IG,421,USER_ABANDONED
EVT00001011,USR000237,landing,web,Android,hi,2026-02-04 09:29:00,SES929775,Direct,2585,
EVT00001012,USR000237,rate_check,web,Android,hi,2026-02-04 12:29:00,SES986367,Direct,,
EVT00001013,USR000237,register,web,Android,hi,2026-02-04 13:17:00,SES641430,Direct,,
EVT00001014,USR000237,otp_verify,web,Android,hi,2026-02-04 14:36:00,SES868587,Direct,,
EVT00001015,USR000237,kyc_pan,web,Android,hi,2026-02-04 17:08:00,SES369373,Direct,,
EVT00001016,USR000237,kyc_address,web,Android,hi,2026-02-04 18:40:00,SES377545,Direct,,
EVT00001017,USR000237,vkyc_invite,web,Android,hi,2026-02-04 19:57:00,SES842070,Direct,,
EVT00001018,USR000237,vkyc_session,web,Android,hi,2026-02-04 20:09:00,SES255869,Direct,,
EVT00001019,USR000237,vkyc_complete,web,Android,hi,2026-02-04 21:16:00,SES776095,Direct,,
EVT00001020,USR000237,bank_link,web,Android,hi,2026-02-04 22:19:00,SES658415,Direct,,
EVT00001021,USR000237,fd_amount_select,web,Android,hi,2026-02-05 00:10:00,SES755728,Direct,,
EVT00001022,USR000237,fd_tenure_select,web,Android,hi,2026-02-05 01:51:00,SES980643,Direct,,
EVT00001023,USR000237,fd_review,web,Android,hi,2026-02-05 03:03:00,SES675358,Direct,,
EVT00001024,USR000237,fd_book_success,web,Android,hi,2026-02-05 03:25:00,SES139348,Direct,,
EVT00001025,USR000238,landing,web,Android,en,2025-05-08 08:07:00,SES593613,Referral,2218,
EVT00001026,USR000238,rate_check,web,Android,en,2025-05-08 09:07:00,SES795438,Referral,,
EVT00001027,USR000238,register,web,Android,en,2025-05-08 11:05:00,SES632255,Referral,,USER_ABANDONED
EVT00001028,USR000241,landing,web,Web-Mobile,bn,2025-06-25 20:31:00,SES120762,Email,2335,
EVT00001029,USR000241,rate_check,web,Web-Mobile,bn,2025-06-25 23:18:00,SES138711,Email,,
EVT00001030,USR000241,register,web,Web-Mobile,bn,2025-06-25 23:31:00,SES811748,Email,,
EVT00001031,USR000241,otp_verify,web,Web-Mobile,bn,2025-06-26 01:52:00,SES328708,Email,,USER_ABANDONED
EVT00001032,USR000243,landing,web,Android,hi,2025-02-04 09:55:00,SES538074,Influencer-YT,449,
EVT00001033,USR000243,rate_check,web,Android,hi,2025-02-04 11:31:00,SES113475,Influencer-YT,,
EVT00001034,USR000243,register,web,Android,hi,2025-02-04 14:04:00,SES766573,Influencer-YT,,
EVT00001035,USR000243,otp_verify,web,Android,hi,2025-02-04 16:34:00,SES739652,Influencer-YT,,
EVT00001036,USR000243,kyc_pan,web,Android,hi,2025-02-04 18:27:00,SES518306,Influencer-YT,,
EVT00001037,USR000243,kyc_address,web,Android,hi,2025-02-04 18:58:00,SES899352,Influencer-YT,,
EVT00001038,USR000243,vkyc_invite,web,Android,hi,2025-02-04 19:27:00,SES878017,Influencer-YT,,
EVT00001039,USR000243,vkyc_session,web,Android,hi,2025-02-04 20:47:00,SES740993,Influencer-YT,,
EVT00001040,USR000243,vkyc_complete,web,Android,hi,2025-02-04 21:41:00,SES533121,Influencer-YT,,
EVT00001041,USR000243,bank_link,web,Android,hi,2025-02-04 22:49:00,SES739541,Influencer-YT,,USER_ABANDONED
EVT00001042,USR000244,landing,web,Android,en,2025-01-28 12:56:00,SES563939,Influencer-IG,1323,
EVT00001043,USR000244,rate_check,web,Android,en,2025-01-28 15:55:00,SES198121,Influencer-IG,,
EVT00001044,USR000244,register,web,Android,en,2025-01-28 17:58:00,SES556606,Influencer-IG,,
EVT00001045,USR000244,otp_verify,web,Android,en,2025-01-28 19:34:00,SES124421,Influencer-IG,,
EVT00001046,USR000244,kyc_pan,web,Android,en,2025-01-28 22:25:00,SES928596,Influencer-IG,,USER_ABANDONED
EVT00001047,USR000245,landing,web,iOS,bn,2025-11-26 16:27:00,SES772856,Meta Ads,995,
EVT00001048,USR000245,rate_check,web,iOS,bn,2025-11-26 16:54:00,SES448551,Meta Ads,,
EVT00001049,USR000245,register,web,iOS,bn,2025-11-26 18:25:00,SES775937,Meta Ads,,
EVT00001050,USR000245,otp_verify,web,iOS,bn,2025-11-26 18:59:00,SES285978,Meta Ads,,
EVT00001051,USR000245,kyc_pan,web,iOS,bn,2025-11-26 19:13:00,SES850977,Meta Ads,,
EVT00001052,USR000245,kyc_address,web,iOS,bn,2025-11-26 21:37:00,SES512785,Meta Ads,,USER_ABANDONED
EVT00001053,USR000246,landing,web,Web-Mobile,ta,2026-02-17 07:55:00,SES545121,Google Ads,2210,
EVT00001054,USR000246,rate_check,web,Web-Mobile,ta,2026-02-17 09:45:00,SES563579,Google Ads,,
EVT00001055,USR000246,register,web,Web-Mobile,ta,2026-02-17 11:27:00,SES594908,Google Ads,,
EVT00001056,USR000246,otp_verify,web,Web-Mobile,ta,2026-02-17 12:20:00,SES909523,Google Ads,,
EVT00001057,USR000246,kyc_pan,web,Web-Mobile,ta,2026-02-17 12:40:00,SES430802,Google Ads,,
EVT00001058,USR000246,kyc_address,web,Web-Mobile,ta,2026-02-17 15:30:00,SES832662,Google Ads,,
EVT00001059,USR000246,vkyc_invite,web,Web-Mobile,ta,2026-02-17 17:37:00,SES398272,Google Ads,,
EVT00001060,USR000246,vkyc_session,web,Web-Mobile,ta,2026-02-17 18:12:00,SES620585,Google Ads,,
EVT00001061,USR000247,landing,web,Web-Desktop,en,2025-09-23 08:58:00,SES672197,Referral,363,
EVT00001062,USR000247,rate_check,web,Web-Desktop,en,2025-09-23 09:05:00,SES317567,Referral,,
EVT00001063,USR000247,register,web,Web-Desktop,en,2025-09-23 09:28:00,SES997839,Referral,,USER_ABANDONED
EVT00001064,USR000248,landing,web,Android,ta,2025-12-30 09:43:00,SES250268,Meta Ads,3465,
EVT00001065,USR000248,rate_check,web,Android,ta,2025-12-30 11:52:00,SES259620,Meta Ads,,
EVT00001066,USR000248,register,web,Android,ta,2025-12-30 12:58:00,SES201540,Meta Ads,,
EVT00001067,USR000248,otp_verify,web,Android,ta,2025-12-30 14:42:00,SES110096,Meta Ads,,
EVT00001068,USR000248,kyc_pan,web,Android,ta,2025-12-30 17:20:00,SES125782,Meta Ads,,
EVT00001069,USR000248,kyc_address,web,Android,ta,2025-12-30 18:49:00,SES612822,Meta Ads,,
EVT00001070,USR000248,vkyc_invite,web,Android,ta,2025-12-30 21:06:00,SES945822,Meta Ads,,
EVT00001071,USR000248,vkyc_session,web,Android,ta,2025-12-30 21:36:00,SES520006,Meta Ads,,
EVT00001072,USR000248,vkyc_complete,web,Android,ta,2025-12-31 00:01:00,SES119373,Meta Ads,,
EVT00001073,USR000248,bank_link,web,Android,ta,2025-12-31 01:43:00,SES373396,Meta Ads,,
EVT00001074,USR000248,fd_amount_select,web,Android,ta,2025-12-31 04:17:00,SES150306,Meta Ads,,
EVT00001075,USR000248,fd_tenure_select,web,Android,ta,2025-12-31 06:49:00,SES402964,Meta Ads,,
EVT00001076,USR000248,fd_review,web,Android,ta,2025-12-31 08:32:00,SES852376,Meta Ads,,
EVT00001077,USR000248,fd_book_success,web,Android,ta,2025-12-31 11:18:00,SES248174,Meta Ads,,
EVT00001078,USR000249,landing,web,Android,en,2025-09-11 13:57:00,SES980871,Influencer-YT,1998,
EVT00001079,USR000249,rate_check,web,Android,en,2025-09-11 14:24:00,SES119560,Influencer-YT,,
EVT00001080,USR000249,register,web,Android,en,2025-09-11 17:10:00,SES930062,Influencer-YT,,
EVT00001081,USR000249,otp_verify,web,Android,en,2025-09-11 17:20:00,SES277600,Influencer-YT,,
EVT00001082,USR000249,kyc_pan,web,Android,en,2025-09-11 17:25:00,SES881887,Influencer-YT,,
EVT00001083,USR000249,kyc_address,web,Android,en,2025-09-11 19:39:00,SES781249,Influencer-YT,,
EVT00001084,USR000249,vkyc_invite,web,Android,en,2025-09-11 21:25:00,SES472979,Influencer-YT,,
EVT00001085,USR000249,vkyc_session,web,Android,en,2025-09-11 23:55:00,SES249018,Influencer-YT,,
EVT00001086,USR000249,vkyc_complete,web,Android,en,2025-09-12 02:11:00,SES716302,Influencer-YT,,
EVT00001087,USR000249,bank_link,web,Android,en,2025-09-12 04:30:00,SES631777,Influencer-YT,,
EVT00001088,USR000249,fd_amount_select,web,Android,en,2025-09-12 05:35:00,SES755109,Influencer-YT,,
EVT00001089,USR000249,fd_tenure_select,web,Android,en,2025-09-12 06:31:00,SES991091,Influencer-YT,,
EVT00001090,USR000249,fd_review,web,Android,en,2025-09-12 09:01:00,SES571637,Influencer-YT,,
EVT00001091,USR000249,fd_book_success,web,Android,en,2025-09-12 10:32:00,SES299431,Influencer-YT,,
EVT00001092,USR000250,landing,web,Android,hi,2025-02-19 20:11:00,SES284785,WhatsApp,1135,
EVT00001093,USR000250,rate_check,web,Android,hi,2025-02-19 22:34:00,SES562311,WhatsApp,,
EVT00001094,USR000250,register,web,Android,hi,2025-02-20 01:18:00,SES418482,WhatsApp,,
EVT00001095,USR000250,otp_verify,web,Android,hi,2025-02-20 02:16:00,SES867471,WhatsApp,,
EVT00001096,USR000250,kyc_pan,web,Android,hi,2025-02-20 03:14:00,SES802153,WhatsApp,,
EVT00001097,USR000250,kyc_address,web,Android,hi,2025-02-20 05:07:00,SES343109,WhatsApp,,
EVT00001098,USR000250,vkyc_invite,web,Android,hi,2025-02-20 07:52:00,SES777331,WhatsApp,,DOC_REJECTED
EVT00001099,USR000251,landing,web,Android,en,2025-01-18 18:25:00,SES559650,Email,1570,
EVT00001100,USR000251,rate_check,web,Android,en,2025-01-18 20:25:00,SES732134,Email,,
EVT00001101,USR000251,register,web,Android,en,2025-01-18 22:06:00,SES890368,Email,,
EVT00001102,USR000251,otp_verify,web,Android,en,2025-01-19 00:22:00,SES850074,Email,,
EVT00001103,USR000251,kyc_pan,web,Android,en,2025-01-19 01:28:00,SES288451,Email,,
EVT00001104,USR000251,kyc_address,web,Android,en,2025-01-19 01:33:00,SES113661,Email,,
EVT00001105,USR000251,vkyc_invite,web,Android,en,2025-01-19 04:05:00,SES274000,Email,,
EVT00001106,USR000251,vkyc_session,web,Android,en,2025-01-19 06:23:00,SES934846,Email,,
EVT00001107,USR000251,vkyc_complete,web,Android,en,2025-01-19 07:15:00,SES409752,Email,,
EVT00001108,USR000251,bank_link,web,Android,en,2025-01-19 10:04:00,SES182231,Email,,
EVT00001109,USR000251,fd_amount_select,web,Android,en,2025-01-19 10:45:00,SES216771,Email,,
EVT00001110,USR000251,fd_tenure_select,web,Android,en,2025-01-19 12:35:00,SES615835,Email,,
EVT00001111,USR000251,fd_review,web,Android,en,2025-01-19 12:37:00,SES960467,Email,,
EVT00001112,USR000251,fd_book_success,web,Android,en,2025-01-19 15:13:00,SES528760,Email,,
EVT00001113,USR000252,landing,web,Android,en,2025-03-07 01:50:00,SES432757,Influencer-IG,2251,
EVT00001114,USR000252,rate_check,web,Android,en,2025-03-07 03:45:00,SES626424,Influencer-IG,,
EVT00001115,USR000252,register,web,Android,en,2025-03-07 05:05:00,SES235722,Influencer-IG,,
EVT00001116,USR000252,otp_verify,web,Android,en,2025-03-07 06:53:00,SES478046,Influencer-IG,,
EVT00001117,USR000252,kyc_pan,web,Android,en,2025-03-07 09:21:00,SES329148,Influencer-IG,,
EVT00001118,USR000252,kyc_address,web,Android,en,2025-03-07 10:46:00,SES362713,Influencer-IG,,
EVT00001119,USR000252,vkyc_invite,web,Android,en,2025-03-07 10:57:00,SES758457,Influencer-IG,,
EVT00001120,USR000252,vkyc_session,web,Android,en,2025-03-07 12:13:00,SES756415,Influencer-IG,,
EVT00001121,USR000252,vkyc_complete,web,Android,en,2025-03-07 15:10:00,SES343859,Influencer-IG,,
EVT00001122,USR000252,bank_link,web,Android,en,2025-03-07 17:31:00,SES518803,Influencer-IG,,
EVT00001123,USR000252,fd_amount_select,web,Android,en,2025-03-07 18:22:00,SES882765,Influencer-IG,,
EVT00001124,USR000252,fd_tenure_select,web,Android,en,2025-03-07 20:02:00,SES731948,Influencer-IG,,
EVT00001125,USR000252,fd_review,web,Android,en,2025-03-07 22:16:00,SES225623,Influencer-IG,,
EVT00001126,USR000252,fd_book_success,web,Android,en,2025-03-07 23:32:00,SES736652,Influencer-IG,,
EVT00001127,USR000253,landing,web,Android,hi,2025-01-25 19:35:00,SES845682,Google Ads,1836,
EVT00001128,USR000253,rate_check,web,Android,hi,2025-01-25 20:33:00,SES292212,Google Ads,,
EVT00001129,USR000253,register,web,Android,hi,2025-01-25 21:31:00,SES180455,Google Ads,,
EVT00001130,USR000253,otp_verify,web,Android,hi,2025-01-25 22:23:00,SES123235,Google Ads,,
EVT00001131,USR000253,kyc_pan,web,Android,hi,2025-01-26 00:23:00,SES730114,Google Ads,,
EVT00001132,USR000253,kyc_address,web,Android,hi,2025-01-26 00:50:00,SES747987,Google Ads,,USER_ABANDONED
EVT00001133,USR000255,landing,web,Android,en,2025-06-07 05:52:00,SES723727,Direct,1636,
EVT00001134,USR000255,rate_check,web,Android,en,2025-06-07 06:08:00,SES781957,Direct,,
EVT00001135,USR000255,register,web,Android,en,2025-06-07 06:23:00,SES564816,Direct,,
EVT00001136,USR000255,otp_verify,web,Android,en,2025-06-07 08:18:00,SES568147,Direct,,
EVT00001137,USR000255,kyc_pan,web,Android,en,2025-06-07 09:44:00,SES100614,Direct,,USER_ABANDONED
EVT00001138,USR000257,landing,web,Android,kn,2025-04-03 03:56:00,SES319129,Direct,1069,
EVT00001139,USR000257,rate_check,web,Android,kn,2025-04-03 04:14:00,SES382196,Direct,,VALIDATION_FAIL
EVT00001140,USR000266,landing,web,Android,en,2025-11-19 21:07:00,SES307081,Google Ads,438,
EVT00001141,USR000266,rate_check,web,Android,en,2025-11-20 00:06:00,SES770887,Google Ads,,
EVT00001142,USR000266,register,web,Android,en,2025-11-20 00:26:00,SES696813,Google Ads,,
EVT00001143,USR000266,otp_verify,web,Android,en,2025-11-20 00:57:00,SES517125,Google Ads,,
EVT00001144,USR000266,kyc_pan,web,Android,en,2025-11-20 01:28:00,SES544803,Google Ads,,
EVT00001145,USR000266,kyc_address,web,Android,en,2025-11-20 04:21:00,SES793110,Google Ads,,
EVT00001146,USR000266,vkyc_invite,web,Android,en,2025-11-20 06:41:00,SES648112,Google Ads,,
EVT00001147,USR000266,vkyc_session,web,Android,en,2025-11-20 09:26:00,SES867860,Google Ads,,
EVT00001148,USR000266,vkyc_complete,web,Android,en,2025-11-20 11:07:00,SES280662,Google Ads,,
EVT00001149,USR000266,bank_link,web,Android,en,2025-11-20 11:27:00,SES626603,Google Ads,,
EVT00001150,USR000266,fd_amount_select,web,Android,en,2025-11-20 12:47:00,SES587003,Google Ads,,
EVT00001151,USR000266,fd_tenure_select,web,Android,en,2025-11-20 15:29:00,SES760598,Google Ads,,
EVT00001152,USR000266,fd_review,web,Android,en,2025-11-20 16:35:00,SES618033,Google Ads,,
EVT00001153,USR000266,fd_book_success,web,Android,en,2025-11-20 18:57:00,SES544184,Google Ads,,
EVT00001154,USR000268,landing,web,iOS,ta,2025-10-11 09:07:00,SES555904,Direct,2048,
EVT00001155,USR000268,rate_check,web,iOS,ta,2025-10-11 10:57:00,SES799891,Direct,,
EVT00001156,USR000268,register,web,iOS,ta,2025-10-11 11:27:00,SES319710,Direct,,USER_ABANDONED
EVT00001157,USR000270,landing,web,Android,te,2025-02-14 05:33:00,SES356719,Direct,1175,
EVT00001158,USR000270,rate_check,web,Android,te,2025-02-14 06:18:00,SES954956,Direct,,
EVT00001159,USR000270,register,web,Android,te,2025-02-14 06:27:00,SES205101,Direct,,
EVT00001160,USR000270,otp_verify,web,Android,te,2025-02-14 07:44:00,SES832019,Direct,,
EVT00001161,USR000270,kyc_pan,web,Android,te,2025-02-14 09:08:00,SES906634,Direct,,
EVT00001162,USR000270,kyc_address,web,Android,te,2025-02-14 09:26:00,SES406429,Direct,,
EVT00001163,USR000270,vkyc_invite,web,Android,te,2025-02-14 12:18:00,SES734706,Direct,,
EVT00001164,USR000270,vkyc_session,web,Android,te,2025-02-14 14:45:00,SES900025,Direct,,
EVT00001165,USR000270,vkyc_complete,web,Android,te,2025-02-14 16:40:00,SES594116,Direct,,USER_ABANDONED
EVT00001166,USR000271,landing,web,Android,hi,2025-07-17 13:01:00,SES477881,Email,1935,
EVT00001167,USR000271,rate_check,web,Android,hi,2025-07-17 13:34:00,SES487648,Email,,
EVT00001168,USR000271,register,web,Android,hi,2025-07-17 14:22:00,SES143109,Email,,USER_ABANDONED
EVT00001169,USR000273,landing,web,Android,ta,2025-11-08 13:38:00,SES745912,Meta Ads,2677,
EVT00001170,USR000273,rate_check,web,Android,ta,2025-11-08 13:58:00,SES193931,Meta Ads,,
EVT00001171,USR000273,register,web,Android,ta,2025-11-08 14:43:00,SES379294,Meta Ads,,
EVT00001172,USR000273,otp_verify,web,Android,ta,2025-11-08 15:38:00,SES773496,Meta Ads,,
EVT00001173,USR000273,kyc_pan,web,Android,ta,2025-11-08 18:20:00,SES457772,Meta Ads,,USER_ABANDONED
EVT00001174,USR000274,landing,web,iOS,en,2025-09-25 04:09:00,SES603453,WhatsApp,730,
EVT00001175,USR000274,rate_check,web,iOS,en,2025-09-25 04:34:00,SES245127,WhatsApp,,
EVT00001176,USR000274,register,web,iOS,en,2025-09-25 05:30:00,SES636453,WhatsApp,,
EVT00001177,USR000274,otp_verify,web,iOS,en,2025-09-25 08:02:00,SES745072,WhatsApp,,
EVT00001178,USR000274,kyc_pan,web,iOS,en,2025-09-25 10:33:00,SES893462,WhatsApp,,
EVT00001179,USR000274,kyc_address,web,iOS,en,2025-09-25 13:06:00,SES974629,WhatsApp,,
EVT00001180,USR000274,vkyc_invite,web,iOS,en,2025-09-25 13:33:00,SES487009,WhatsApp,,
EVT00001181,USR000274,vkyc_session,web,iOS,en,2025-09-25 16:24:00,SES918212,WhatsApp,,
EVT00001182,USR000274,vkyc_complete,web,iOS,en,2025-09-25 17:59:00,SES751877,WhatsApp,,
EVT00001183,USR000274,bank_link,web,iOS,en,2025-09-25 19:16:00,SES613876,WhatsApp,,
EVT00001184,USR000274,fd_amount_select,web,iOS,en,2025-09-25 19:37:00,SES555686,WhatsApp,,
EVT00001185,USR000274,fd_tenure_select,web,iOS,en,2025-09-25 19:53:00,SES858234,WhatsApp,,
EVT00001186,USR000274,fd_review,web,iOS,en,2025-09-25 21:33:00,SES637770,WhatsApp,,USER_ABANDONED
EVT00001187,USR000277,landing,web,Android,hi,2025-05-21 13:31:00,SES460744,Meta Ads,1269,
EVT00001188,USR000277,rate_check,web,Android,hi,2025-05-21 16:10:00,SES762026,Meta Ads,,
EVT00001189,USR000277,register,web,Android,hi,2025-05-21 18:56:00,SES753592,Meta Ads,,
EVT00001190,USR000277,otp_verify,web,Android,hi,2025-05-21 19:17:00,SES895426,Meta Ads,,
EVT00001191,USR000277,kyc_pan,web,Android,hi,2025-05-21 21:50:00,SES871129,Meta Ads,,
EVT00001192,USR000277,kyc_address,web,Android,hi,2025-05-22 00:23:00,SES497334,Meta Ads,,
EVT00001193,USR000277,vkyc_invite,web,Android,hi,2025-05-22 03:03:00,SES938153,Meta Ads,,
EVT00001194,USR000277,vkyc_session,web,Android,hi,2025-05-22 05:38:00,SES169688,Meta Ads,,
EVT00001195,USR000277,vkyc_complete,web,Android,hi,2025-05-22 06:53:00,SES168958,Meta Ads,,
EVT00001196,USR000277,bank_link,web,Android,hi,2025-05-22 08:40:00,SES432392,Meta Ads,,
EVT00001197,USR000277,fd_amount_select,web,Android,hi,2025-05-22 11:06:00,SES235090,Meta Ads,,USER_ABANDONED
EVT00001198,USR000278,landing,web,Android,ta,2025-02-15 21:50:00,SES327214,Direct,3218,
EVT00001199,USR000278,rate_check,web,Android,ta,2025-02-16 00:30:00,SES503703,Direct,,RATE_NOT_COMPETITIVE
EVT00001200,USR000280,landing,web,Web-Desktop,hi,2025-09-07 04:09:00,SES222199,Meta Ads,1702,
EVT00001201,USR000280,rate_check,web,Web-Desktop,hi,2025-09-07 05:01:00,SES943154,Meta Ads,,
EVT00001202,USR000280,register,web,Web-Desktop,hi,2025-09-07 05:09:00,SES476241,Meta Ads,,
EVT00001203,USR000280,otp_verify,web,Web-Desktop,hi,2025-09-07 06:38:00,SES553035,Meta Ads,,
EVT00001204,USR000280,kyc_pan,web,Web-Desktop,hi,2025-09-07 07:57:00,SES810052,Meta Ads,,
EVT00001205,USR000280,kyc_address,web,Web-Desktop,hi,2025-09-07 10:21:00,SES673350,Meta Ads,,
EVT00001206,USR000280,vkyc_invite,web,Web-Desktop,hi,2025-09-07 12:45:00,SES778285,Meta Ads,,
EVT00001207,USR000280,vkyc_session,web,Web-Desktop,hi,2025-09-07 15:04:00,SES118286,Meta Ads,,
EVT00001208,USR000280,vkyc_complete,web,Web-Desktop,hi,2025-09-07 16:21:00,SES724887,Meta Ads,,
EVT00001209,USR000280,bank_link,web,Web-Desktop,hi,2025-09-07 17:29:00,SES531804,Meta Ads,,
EVT00001210,USR000280,fd_amount_select,web,Web-Desktop,hi,2025-09-07 20:29:00,SES446514,Meta Ads,,
EVT00001211,USR000280,fd_tenure_select,web,Web-Desktop,hi,2025-09-07 20:54:00,SES816339,Meta Ads,,
EVT00001212,USR000280,fd_review,web,Web-Desktop,hi,2025-09-07 21:48:00,SES270900,Meta Ads,,
EVT00001213,USR000280,fd_book_success,web,Web-Desktop,hi,2025-09-07 21:57:00,SES984361,Meta Ads,,
EVT00001214,USR000281,landing,web,Web-Desktop,mr,2025-02-18 11:53:00,SES919695,Organic search,1364,
EVT00001215,USR000281,rate_check,web,Web-Desktop,mr,2025-02-18 14:37:00,SES693227,Organic search,,USER_ABANDONED
EVT00001216,USR000282,landing,web,Android,hi,2026-01-06 22:40:00,SES176027,Google Ads,2258,
EVT00001217,USR000282,rate_check,web,Android,hi,2026-01-07 00:06:00,SES809310,Google Ads,,
EVT00001218,USR000282,register,web,Android,hi,2026-01-07 01:43:00,SES656419,Google Ads,,
EVT00001219,USR000282,otp_verify,web,Android,hi,2026-01-07 01:54:00,SES373847,Google Ads,,
EVT00001220,USR000282,kyc_pan,web,Android,hi,2026-01-07 02:43:00,SES735549,Google Ads,,
EVT00001221,USR000282,kyc_address,web,Android,hi,2026-01-07 05:15:00,SES114690,Google Ads,,USER_ABANDONED
EVT00001222,USR000284,landing,web,Web-Mobile,en,2025-08-07 16:15:00,SES879746,Google Ads,474,
EVT00001223,USR000284,rate_check,web,Web-Mobile,en,2025-08-07 17:18:00,SES844926,Google Ads,,
EVT00001224,USR000284,register,web,Web-Mobile,en,2025-08-07 18:57:00,SES178606,Google Ads,,
EVT00001225,USR000284,otp_verify,web,Web-Mobile,en,2025-08-07 19:06:00,SES102469,Google Ads,,USER_ABANDONED
EVT00001226,USR000286,landing,web,iOS,en,2025-05-24 13:03:00,SES860359,Google Ads,2566,
EVT00001227,USR000286,rate_check,web,iOS,en,2025-05-24 14:27:00,SES273448,Google Ads,,
