check_id,user_id,ts,amount_searched_inr,tenor_days,best_rate_shown_pa,banks_compared,booked_within_24h,time_on_page_seconds,language,device,city_tier,comparison_competitor
RC675977745,USR000942,2025-06-10 17:16:46,10000,365,7.48,4,False,128,ta,Android,T2,jar.app
RC597247805,USR000942,2025-08-21 22:41:08,1000000,730,7.38,4,False,19,ta,Android,T2,fixed.com
RC398982008,USR000942,2026-01-13 23:48:13,250000,365,8.36,3,False,129,ta,Android,T2,self_compared
RC855930000,USR000942,2025-08-25 05:52:46,50000,90,8.26,8,False,110,ta,Android,T2,self_compared
RC283851957,USR000942,2026-02-06 17:38:52,50000,730,7.47,2,False,12,ta,Android,T2,none
RC348507739,USR000398,2026-03-11 12:39:22,250000,1825,7.94,7,True,336,te,Web-Desktop,T2,stable_money
RC895969888,USR000398,2025-06-18 14:30:13,25000,180,7.81,5,False,395,te,Web-Desktop,T2,none
RC893682619,USR000843,2026-01-01 13:07:36,100000,1825,7.28,8,False,381,hi,Android,T2,self_compared
RC950535904,USR000843,2026-01-17 04:27:11,250000,730,7.97,4,False,387,hi,Android,T2,fixed.com
RC237454518,USR000320,2025-07-04 11:40:59,50000,730,8.57,2,False,171,hi,iOS,T1,jar.app
RC703306055,USR000125,2025-11-26 15:14:16,100000,1825,7.83,5,False,399,en,Android,T1,wint
RC162269074,USR000125,2025-07-27 03:58:32,1000000,365,8.11,4,False,42,en,Android,T1,fixed.com
RC711149698,USR000125,2025-09-15 11:12:03,25000,1825,7.14,5,False,222,en,Android,T1,jar.app
RC881336106,USR000241,2025-11-24 13:05:53,100000,90,7.65,4,False,104,bn,Web-Mobile,T2,stable_money
RC214756451,USR000241,2025-09-13 18:59:38,25000,90,7.42,7,False,17,bn,Web-Mobile,T2,self_compared
RC443089009,USR000241,2025-06-09 21:43:34,250000,90,8.18,8,True,233,bn,Web-Mobile,T2,stable_money
RC828266187,USR000241,2025-09-20 20:28:30,250000,730,8.41,7,False,285,bn,Web-Mobile,T2,self_compared
RC953391197,USR000241,2025-06-18 22:51:54,500000,180,7.08,6,False,32,bn,Web-Mobile,T2,none
RC538963634,USR000708,2025-12-09 21:19:23,25000,180,7.38,6,False,51,kn,Android,T1,jar.app
RC723774430,USR000708,2025-06-02 14:54:00,25000,1825,8.55,5,False,97,kn,Android,T1,stable_money
RC908269348,USR000708,2026-03-21 17:32:45,1000000,365,7.18,5,False,73,kn,Android,T1,self_compared
RC249095648,USR000708,2025-08-24 20:12:40,50000,730,6.79,7,True,411,kn,Android,T1,none
RC184656006,USR000708,2026-03-07 01:37:46,250000,365,8.11,4,False,23,kn,Android,T1,fixed.com
RC799124333,USR000708,2025-09-30 01:29:36,25000,180,8.51,4,False,362,kn,Android,T1,stable_money
RC365046628,USR000834,2026-01-27 11:33:41,1000000,180,7.57,3,False,56,en,iOS,T2,wint
RC133616629,USR000834,2025-09-12 13:22:11,100000,730,8.27,2,False,405,en,iOS,T2,none
RC887994797,USR000834,2026-01-20 12:08:20,250000,730,7.52,4,False,343,en,iOS,T2,none
RC275854103,USR000834,2026-01-03 23:06:03,500000,365,8.09,3,False,271,en,iOS,T2,stable_money
RC758590233,USR000834,2025-12-19 15:57:15,25000,90,8.44,5,False,361,en,iOS,T2,self_compared
RC829861780,USR000707,2026-02-03 22:15:39,1000000,730,8.11,6,False,331,en,Android,T3,self_compared
RC130194907,USR000707,2025-06-30 17:50:00,100000,90,8.58,8,False,375,en,Android,T3,self_compared
RC626305624,USR000707,2025-09-11 15:36:57,1000000,730,7.12,8,False,230,en,Android,T3,fixed.com
RC906071441,USR000707,2025-11-06 01:44:05,100000,90,6.9,2,False,370,en,Android,T3,fixed.com
RC998851062,USR000033,2025-06-14 22:06:57,25000,365,8.12,4,False,205,kn,Web-Mobile,T3,wint
RC783313457,USR000158,2025-08-04 07:56:27,500000,365,6.57,6,False,270,en,Android,T1,self_compared
RC652435111,USR000158,2025-09-04 23:47:33,10000,180,6.98,6,False,276,en,Android,T1,wint
RC811457459,USR000210,2025-09-21 06:31:48,250000,365,7.88,8,False,381,en,Web-Desktop,T2,fixed.com
RC373960610,USR000352,2026-03-16 13:06:08,100000,1825,8.52,8,False,127,en,Web-Desktop,T3,stable_money
RC798842458,USR000352,2025-09-02 11:24:30,100000,1825,8.3,2,False,51,en,Web-Desktop,T3,none
RC479816697,USR000352,2025-07-09 21:44:50,10000,1825,7.92,7,False,250,en,Web-Desktop,T3,stable_money
RC281643154,USR000352,2025-10-07 11:46:48,50000,180,7.44,7,False,167,en,Web-Desktop,T3,self_compared
RC434898141,USR000359,2026-02-16 05:58:27,250000,180,8.37,8,False,288,hi,Android,T2,wint
RC925466931,USR000359,2025-06-03 00:19:29,250000,1825,7.48,7,True,15,hi,Android,T2,jar.app
RC689419899,USR000359,2026-03-23 09:21:42,500000,90,7.24,7,False,410,hi,Android,T2,jar.app
RC600418825,USR000359,2025-06-28 10:21:40,50000,180,8.38,7,False,395,hi,Android,T2,jar.app
RC358933671,USR000432,2025-06-02 05:52:02,10000,180,8.2,4,False,198,en,Web-Desktop,T2,wint
RC549612399,USR000432,2026-02-11 07:10:59,1000000,90,6.79,5,False,257,en,Web-Desktop,T2,fixed.com
RC621279606,USR000432,2025-09-08 04:49:16,50000,90,7.64,5,False,408,en,Web-Desktop,T2,fixed.com
RC285024339,USR000432,2025-12-11 00:53:44,50000,90,8.5,7,False,228,en,Web-Desktop,T2,wint
RC853813620,USR000432,2026-03-03 04:36:42,500000,365,7.54,5,False,277,en,Web-Desktop,T2,wint
RC531225336,USR000432,2026-02-24 00:42:49,1000000,180,7.66,3,False,259,en,Web-Desktop,T2,fixed.com
RC148577532,USR000734,2025-07-14 22:50:45,100000,730,8.3,8,False,207,ml,Android,T2,stable_money
RC878183858,USR000734,2025-08-27 06:56:27,10000,90,8.55,3,False,59,ml,Android,T2,jar.app
RC751302293,USR000734,2025-08-08 14:11:07,10000,1825,6.89,7,False,277,ml,Android,T2,wint
RC258754351,USR000734,2025-12-12 10:00:29,250000,90,8.13,5,False,302,ml,Android,T2,none
RC320310388,USR000734,2026-03-21 21:06:46,500000,730,7.42,2,False,45,ml,Android,T2,self_compared
RC705517919,USR000734,2025-11-12 12:35:56,250000,365,6.64,3,False,97,ml,Android,T2,wint
RC109599490,USR000894,2025-11-13 14:38:56,100000,365,7.52,6,True,396,hi,Web-Desktop,T2,none
RC417596017,USR000894,2026-03-01 15:13:32,1000000,1825,7.01,2,False,345,hi,Web-Desktop,T2,fixed.com
RC247898420,USR000894,2025-12-17 11:00:34,1000000,730,8.13,2,False,403,hi,Web-Desktop,T2,wint
RC908497727,USR000894,2025-07-24 03:23:42,25000,730,6.9,4,False,71,hi,Web-Desktop,T2,none
RC359382657,USR000336,2025-12-02 07:26:10,50000,730,8.15,8,False,209,te,iOS,T2,self_compared
RC576623941,USR000336,2025-11-21 11:57:29,250000,180,8.49,3,False,43,te,iOS,T2,stable_money
RC512756176,USR000336,2026-03-21 02:28:22,1000000,365,8.3,8,True,110,te,iOS,T2,none
RC516858637,USR000336,2026-03-20 05:13:47,1000000,90,7.56,8,False,369,te,iOS,T2,self_compared
RC232119272,USR000336,2025-08-23 22:48:11,25000,1825,7.07,3,True,351,te,iOS,T2,jar.app
RC350418663,USR000922,2025-10-23 10:55:55,50000,90,7.02,2,False,269,en,Android,T3,stable_money
RC734965046,USR000922,2025-07-07 12:35:28,50000,90,8.59,2,False,318,en,Android,T3,wint
RC234865676,USR000922,2025-08-21 18:27:46,250000,180,6.76,2,False,354,en,Android,T3,stable_money
RC189397041,USR000922,2026-03-07 11:24:34,1000000,180,8.53,6,False,250,en,Android,T3,self_compared
RC228061021,USR000922,2025-10-06 19:05:36,10000,365,7.08,7,False,133,en,Android,T3,self_compared
RC381991170,USR000922,2025-11-05 09:22:43,500000,180,6.77,7,False,319,en,Android,T3,self_compared
RC546601335,USR000680,2025-10-25 12:49:20,250000,180,8.34,6,False,279,hi,iOS,T1,stable_money
RC880785637,USR000680,2025-08-17 11:10:53,1000000,730,6.77,4,False,230,hi,iOS,T1,fixed.com
RC456312940,USR000680,2026-02-26 16:59:31,500000,365,8.04,5,False,182,hi,iOS,T1,none
RC676010992,USR000680,2025-11-21 20:46:19,10000,90,7.15,5,False,30,hi,iOS,T1,fixed.com
RC187937079,USR000786,2025-06-29 01:49:28,100000,180,7.25,6,False,130,hi,Android,T3,none
RC305467852,USR000145,2025-10-13 19:48:59,10000,180,7.8,3,False,80,kn,Web-Mobile,T1,stable_money
RC358577899,USR000145,2025-06-02 23:06:20,25000,1825,8.55,2,False,372,kn,Web-Mobile,T1,wint
RC373890895,USR000145,2026-02-15 11:46:38,10000,90,6.78,3,True,74,kn,Web-Mobile,T1,fixed.com
RC433262230,USR000145,2025-10-29 20:10:43,50000,365,7.47,2,False,353,kn,Web-Mobile,T1,fixed.com
RC703611726,USR000145,2025-09-30 08:32:12,100000,730,6.62,7,False,8,kn,Web-Mobile,T1,stable_money
RC717636490,USR000145,2025-09-13 03:00:45,50000,365,6.93,4,False,366,kn,Web-Mobile,T1,wint
RC828995844,USR000101,2025-07-18 10:15:33,25000,730,7.24,8,True,229,en,Web-Desktop,T2,self_compared
RC806192014,USR000101,2025-08-29 08:49:24,25000,365,8.23,6,False,401,en,Web-Desktop,T2,self_compared
RC652129187,USR000101,2025-09-15 10:46:40,10000,1825,8.35,5,False,242,en,Web-Desktop,T2,self_compared
RC868901110,USR000425,2025-08-04 20:59:00,10000,730,8.18,8,False,159,ta,Android,T1,jar.app
RC115413450,USR000425,2025-08-16 05:39:29,50000,180,8.41,3,False,293,ta,Android,T1,fixed.com
RC877474954,USR000425,2025-10-06 13:02:11,10000,1825,8.14,8,False,157,ta,Android,T1,stable_money
RC358557434,USR000747,2026-03-24 02:32:28,50000,90,7.15,3,True,17,gu,Web-Desktop,T2,wint
RC871405178,USR000216,2026-03-13 02:01:00,10000,180,7.79,8,False,168,en,iOS,T1,none
RC590525675,USR000216,2026-01-04 15:25:27,1000000,1825,8.6,2,False,319,en,iOS,T1,wint
RC461664038,USR000216,2025-11-21 09:19:32,50000,730,6.63,6,True,38,en,iOS,T1,wint
RC656092245,USR000216,2025-10-12 02:01:37,100000,90,6.99,2,False,351,en,iOS,T1,jar.app
RC293309232,USR000216,2025-08-05 02:20:31,50000,365,7.29,5,False,95,en,iOS,T1,jar.app
RC455720028,USR000216,2026-01-27 15:14:48,250000,1825,7.45,7,False,52,en,iOS,T1,fixed.com
RC323415587,USR000372,2026-02-20 09:52:41,250000,730,8.42,6,False,309,hi,Android,T1,wint
RC277604221,USR000372,2026-03-04 20:17:10,100000,730,8.24,8,True,138,hi,Android,T1,fixed.com
RC489438105,USR000372,2026-02-26 11:19:54,500000,365,6.94,2,False,374,hi,Android,T1,none
RC505877170,USR000372,2025-11-10 03:12:00,10000,90,7.37,6,False,132,hi,Android,T1,wint
RC533496123,USR000372,2025-11-07 06:00:16,25000,730,8.26,3,False,130,hi,Android,T1,jar.app
RC148766940,USR000456,2025-10-26 04:40:51,25000,730,6.53,4,True,313,en,iOS,T2,self_compared
RC253688843,USR000456,2025-09-26 12:37:46,1000000,365,6.74,8,False,127,en,iOS,T2,self_compared
RC824610730,USR000560,2025-10-04 05:51:11,10000,730,7.17,8,False,283,hi,Web-Desktop,T3,none
RC957884798,USR000102,2025-07-21 12:14:54,100000,730,6.94,4,False,281,kn,Web-Desktop,T1,wint
RC216670128,USR000102,2025-07-06 13:51:52,25000,90,8.2,5,False,342,kn,Web-Desktop,T1,jar.app
RC479253650,USR000102,2025-06-27 01:01:10,100000,730,8.52,4,False,282,kn,Web-Desktop,T1,self_compared
RC189636757,USR000302,2025-10-30 11:10:36,50000,730,6.83,3,False,165,en,Web-Desktop,T2,wint
RC618027061,USR000302,2026-02-23 14:13:59,50000,90,8.32,8,False,154,en,Web-Desktop,T2,wint
RC833816921,USR000302,2025-11-12 04:48:37,10000,90,8.2,2,True,413,en,Web-Desktop,T2,jar.app
RC694985517,USR000302,2025-07-04 06:03:02,100000,365,7.88,4,False,416,en,Web-Desktop,T2,stable_money
RC464435829,USR000003,2026-03-03 00:37:11,500000,90,8.01,7,False,331,hi,Web-Mobile,T2,none
RC342936683,USR000003,2025-06-19 23:22:02,250000,730,8.43,2,True,310,hi,Web-Mobile,T2,jar.app
RC804916507,USR000003,2025-08-02 08:59:10,25000,730,7.2,3,False,381,hi,Web-Mobile,T2,jar.app
RC890597311,USR000394,2025-06-03 16:59:21,500000,90,8.55,2,False,240,kn,iOS,T2,fixed.com
RC178212380,USR000394,2025-10-10 12:14:46,10000,365,8.4,3,False,58,kn,iOS,T2,fixed.com
RC929506582,USR000806,2025-09-04 17:47:08,50000,90,8.32,4,True,174,hi,Android,T2,jar.app
RC723036487,USR000806,2026-02-13 23:29:10,250000,90,7.67,8,False,119,hi,Android,T2,stable_money
RC801269238,USR000806,2025-06-30 01:52:03,100000,365,7.34,5,True,282,hi,Android,T2,stable_money
RC173190508,USR000806,2025-06-08 06:34:09,50000,180,8.18,4,False,303,hi,Android,T2,fixed.com
RC219140856,USR000806,2025-09-07 03:41:07,100000,90,7.08,3,True,73,hi,Android,T2,none
RC697963138,USR000660,2025-09-11 21:34:39,10000,365,8.09,5,False,211,ta,Android,T1,none
RC633213418,USR000660,2025-12-19 02:59:30,100000,1825,7.93,2,False,275,ta,Android,T1,none
RC914216480,USR000660,2026-01-10 03:16:09,500000,1825,7.62,2,False,391,ta,Android,T1,wint
RC584122613,USR000660,2025-08-24 10:21:48,1000000,365,8.6,6,False,293,ta,Android,T1,stable_money
RC311297423,USR000515,2026-03-13 18:45:38,25000,90,7.08,7,False,190,ml,Android,T1,self_compared
RC481218547,USR000479,2026-01-11 16:29:18,100000,90,8.58,2,False,33,hi,Android,T2,stable_money
RC847783958,USR000479,2025-09-03 06:46:25,500000,730,7.7,5,False,167,hi,Android,T2,jar.app
RC824331895,USR000479,2025-07-23 16:26:52,100000,180,6.91,4,False,271,hi,Android,T2,stable_money
RC750741736,USR000479,2025-10-27 06:47:12,1000000,730,6.67,8,True,92,hi,Android,T2,none
RC903387504,USR000479,2026-02-02 11:00:41,500000,365,7.64,2,False,265,hi,Android,T2,stable_money
RC729581441,USR000479,2025-12-16 23:37:33,500000,365,7.48,7,False,227,hi,Android,T2,jar.app
RC417501058,USR000924,2025-09-05 22:32:56,25000,730,7.22,6,False,35,en,iOS,T2,wint
RC270128132,USR000924,2025-11-29 05:06:12,50000,90,7.02,8,False,168,en,iOS,T2,jar.app
RC491969658,USR000924,2026-02-27 08:25:50,50000,90,6.64,2,False,320,en,iOS,T2,self_compared
RC173267814,USR000924,2025-07-01 07:36:32,100000,730,7.35,5,False,226,en,iOS,T2,fixed.com
RC813845240,USR000654,2026-02-07 22:15:10,50000,180,7.08,2,True,246,en,Android,T1,wint
RC353213454,USR000654,2025-08-21 00:37:04,100000,180,8.08,2,False,379,en,Android,T1,wint
RC843418613,USR000221,2025-07-04 12:51:26,100000,90,7.85,8,False,131,ta,Android,T2,none
RC553773900,USR000221,2025-09-24 08:20:52,1000000,730,7.36,8,False,190,ta,Android,T2,jar.app
RC514443953,USR000221,2026-02-06 16:18:58,25000,1825,7.23,4,False,272,ta,Android,T2,self_compared
RC719736041,USR000529,2025-08-01 23:07:42,10000,180,6.81,3,True,216,mr,Web-Desktop,T3,stable_money
RC631734464,USR000335,2025-09-23 22:26:09,1000000,1825,7.26,3,False,293,hi,Web-Desktop,T2,none
RC884863789,USR000335,2025-11-11 15:24:35,100000,1825,7.42,3,False,24,hi,Web-Desktop,T2,stable_money
RC223687321,USR000721,2025-06-02 16:07:25,25000,730,6.89,4,False,399,hi,iOS,T3,stable_money
RC593833661,USR000721,2025-09-19 19:45:05,100000,90,6.75,4,False,141,hi,iOS,T3,fixed.com
RC507283169,USR000474,2026-03-12 20:49:22,50000,90,8.3,3,False,356,en,Android,T2,stable_money
RC594122878,USR000474,2025-11-14 06:08:59,250000,730,6.69,7,False,261,en,Android,T2,none
RC289010696,USR000474,2026-03-11 13:10:10,25000,180,8.29,6,False,21,en,Android,T2,jar.app
RC516377792,USR000022,2026-02-16 00:36:33,100000,730,6.63,7,False,145,en,Android,T3,fixed.com
RC417454319,USR000022,2025-11-02 15:02:11,10000,730,8.59,4,True,107,en,Android,T3,stable_money
RC644411232,USR000022,2025-11-25 15:45:07,50000,730,7.18,6,False,54,en,Android,T3,self_compared
RC446015609,USR000215,2025-06-29 07:52:30,1000000,90,7.05,5,False,76,en,iOS,T2,none
RC624015672,USR000215,2025-11-02 08:23:26,25000,365,8.47,4,False,340,en,iOS,T2,none
RC124744579,USR000215,2025-06-18 05:05:56,25000,365,7.31,7,False,244,en,iOS,T2,stable_money
RC614819539,USR000215,2026-01-08 19:44:33,100000,90,7.38,7,True,269,en,iOS,T2,wint
RC799317110,USR000748,2026-02-21 08:56:56,100000,1825,7.36,2,False,316,en,iOS,T1,stable_money
RC666865393,USR000748,2026-03-19 15:25:33,50000,730,7.22,7,False,329,en,iOS,T1,jar.app
RC999604535,USR000748,2025-10-29 15:33:56,50000,1825,8.07,3,False,337,en,iOS,T1,self_compared
RC610564111,USR000748,2026-01-26 03:06:21,50000,730,8.28,8,True,419,en,iOS,T1,wint
RC417623236,USR000748,2025-12-26 23:36:03,100000,730,6.93,3,False,146,en,iOS,T1,none
RC559310951,USR000748,2026-02-27 04:11:30,500000,1825,8.22,8,False,357,en,iOS,T1,none
RC966607507,USR000281,2025-11-05 12:26:22,500000,90,7.28,2,False,271,mr,Web-Desktop,T1,none
RC642597564,USR000281,2026-03-23 09:42:13,50000,365,8.52,3,False,178,mr,Web-Desktop,T1,self_compared
RC923068784,USR000281,2025-12-24 23:06:09,10000,180,7.07,5,True,400,mr,Web-Desktop,T1,stable_money
RC862542835,USR000281,2025-06-04 03:14:40,10000,1825,6.7,6,False,157,mr,Web-Desktop,T1,stable_money
RC445994517,USR000281,2025-11-05 02:48:04,250000,730,6.81,5,True,409,mr,Web-Desktop,T1,fixed.com
RC139675421,USR000281,2025-08-20 10:08:46,500000,730,7.31,3,True,321,mr,Web-Desktop,T1,self_compared
RC714328575,USR000048,2025-09-07 19:15:36,1000000,1825,8.4,4,False,257,hi,Android,T1,self_compared
RC323702623,USR000048,2025-12-14 11:13:21,500000,365,8.45,7,False,65,hi,Android,T1,jar.app
RC776014371,USR000048,2026-03-08 16:28:11,50000,730,8.34,5,False,64,hi,Android,T1,fixed.com
RC730753934,USR000048,2026-02-19 22:34:09,25000,90,8.24,7,True,289,hi,Android,T1,stable_money
RC747328454,USR000511,2025-12-15 11:14:19,25000,90,6.86,6,False,78,hi,Web-Mobile,T1,stable_money
RC343226932,USR000511,2026-03-23 07:28:20,50000,180,7.31,2,False,311,hi,Web-Mobile,T1,self_compared
RC931343211,USR000511,2025-10-20 13:35:14,10000,1825,7.86,6,True,410,hi,Web-Mobile,T1,stable_money
RC261623678,USR000511,2025-11-19 07:46:29,50000,180,7.57,2,False,412,hi,Web-Mobile,T1,jar.app
RC526098375,USR000828,2025-11-03 19:30:17,500000,730,6.82,2,False,264,mr,Android,T3,fixed.com
RC186851982,USR000828,2025-08-28 23:16:42,500000,1825,6.66,6,False,313,mr,Android,T3,self_compared
RC392762235,USR000828,2026-01-09 11:08:12,1000000,1825,7.09,8,False,398,mr,Android,T3,fixed.com
RC522375764,USR000828,2025-10-30 00:58:22,100000,365,7.17,7,False,339,mr,Android,T3,none
RC699386961,USR000715,2025-09-17 12:12:04,100000,365,7.2,6,True,256,kn,Web-Mobile,T3,self_compared
RC529746554,USR000715,2026-03-05 21:16:02,50000,90,6.95,7,False,404,kn,Web-Mobile,T3,self_compared
RC392469773,USR000715,2026-01-06 18:02:26,1000000,730,6.77,5,False,50,kn,Web-Mobile,T3,self_compared
RC778900953,USR000715,2025-09-05 19:29:00,25000,365,7.87,4,False,19,kn,Web-Mobile,T3,stable_money
RC663605602,USR000715,2025-12-24 06:36:23,50000,180,7.36,8,False,218,kn,Web-Mobile,T3,none
RC258447199,USR000715,2025-12-27 13:35:45,1000000,730,8.44,7,False,172,kn,Web-Mobile,T3,fixed.com
RC169740846,USR000029,2025-07-30 19:05:24,1000000,730,7.82,8,True,225,hi,Android,T2,stable_money
RC326151639,USR000029,2025-06-18 17:12:53,1000000,365,8.45,5,False,401,hi,Android,T2,none
RC796016036,USR000029,2025-11-09 00:23:32,250000,180,7.39,2,False,93,hi,Android,T2,fixed.com
RC152153037,USR000029,2025-09-24 18:09:36,100000,1825,8.2,7,False,269,hi,Android,T2,jar.app
RC452250247,USR000029,2025-06-25 01:36:26,50000,180,6.82,6,True,14,hi,Android,T2,none
RC219597414,USR000869,2026-03-23 03:21:50,1000000,1825,7.68,7,True,288,ml,Android,T1,self_compared
RC964579146,USR000869,2025-07-15 22:55:17,500000,180,6.73,8,False,397,ml,Android,T1,self_compared
RC271138310,USR000869,2025-12-23 19:54:10,500000,1825,7.44,2,False,101,ml,Android,T1,wint
RC768651359,USR000528,2025-08-07 14:03:32,10000,1825,8.33,4,False,24,bn,Android,T1,jar.app
RC690520657,USR000528,2025-10-08 15:41:57,10000,180,6.59,3,False,418,bn,Android,T1,jar.app
RC985187658,USR000528,2026-01-09 09:04:10,100000,1825,8.08,4,False,130,bn,Android,T1,wint
RC562756142,USR000528,2026-02-18 08:07:56,100000,730,8.39,3,False,340,bn,Android,T1,jar.app
RC869771539,USR000528,2026-01-08 06:00:33,10000,90,7.81,6,False,83,bn,Android,T1,wint
RC909298897,USR000497,2025-06-28 11:52:14,50000,730,8.31,8,False,33,en,iOS,T1,self_compared
RC667820698,USR000497,2025-10-24 22:15:03,10000,180,6.94,7,False,283,en,iOS,T1,fixed.com
RC475920142,USR000886,2025-06-06 12:57:50,25000,365,7.77,7,False,97,hi,Android,T2,jar.app
RC922952019,USR000886,2025-06-01 22:18:37,250000,90,8.2,7,False,355,hi,Android,T2,self_compared
RC977154090,USR000886,2026-02-26 22:52:55,50000,730,7.8,2,False,277,hi,Android,T2,wint
RC529201241,USR000838,2026-01-15 08:16:43,250000,1825,8.46,6,False,74,en,Web-Desktop,T1,stable_money
RC298697882,USR000838,2026-01-15 03:53:25,1000000,90,7.76,6,False,85,en,Web-Desktop,T1,self_compared
RC456659568,USR000967,2026-02-01 00:12:15,10000,1825,7.15,3,False,304,en,Android,T2,wint
RC605224825,USR000967,2025-07-24 13:50:17,10000,180,6.61,8,False,387,en,Android,T2,wint
RC204604752,USR000967,2025-07-04 11:49:34,25000,365,7.52,2,False,53,en,Android,T2,fixed.com
RC398632127,USR000270,2025-07-27 10:34:02,1000000,1825,7.08,7,False,102,te,Android,T2,fixed.com
RC538109507,USR000270,2026-02-14 04:59:31,100000,1825,8.07,8,True,185,te,Android,T2,none
RC620420739,USR000270,2025-10-31 03:45:34,25000,1825,7.26,3,False,32,te,Android,T2,self_compared
RC790293952,USR000270,2025-11-08 20:33:36,50000,1825,8.54,4,False,90,te,Android,T2,jar.app
RC500954464,USR000270,2025-06-23 05:54:01,10000,90,8.12,4,False,398,te,Android,T2,stable_money
RC943743330,USR000949,2025-10-09 04:47:59,10000,1825,8.12,4,False,203,en,Android,T1,jar.app
RC246492476,USR000949,2026-03-10 14:02:57,500000,1825,6.92,2,False,43,en,Android,T1,self_compared
RC563000610,USR000949,2026-01-20 20:33:54,1000000,730,8.44,7,False,412,en,Android,T1,stable_money
RC488521374,USR000949,2025-06-20 15:54:31,250000,1825,6.81,3,False,351,en,Android,T1,self_compared
RC359070366,USR000765,2026-03-23 21:59:48,10000,180,7.18,3,True,31,en,Android,T3,jar.app
RC542247427,USR000765,2025-11-16 16:22:48,250000,365,8.35,8,False,197,en,Android,T3,stable_money
RC265884804,USR000765,2026-02-17 06:34:46,250000,1825,7.14,6,False,107,en,Android,T3,fixed.com
RC548681701,USR000014,2025-12-06 19:14:20,25000,90,8.06,5,False,302,en,Android,T2,fixed.com
RC746289297,USR000014,2026-02-20 07:30:21,100000,1825,6.91,5,False,131,en,Android,T2,fixed.com
RC676229393,USR000014,2025-07-14 07:43:21,25000,365,7.22,6,False,354,en,Android,T2,jar.app
RC403578710,USR000014,2025-07-10 11:30:44,25000,1825,7.52,7,False,72,en,Android,T2,wint
RC818189713,USR000014,2025-09-25 04:00:22,10000,180,7.53,2,False,384,en,Android,T2,fixed.com
RC871079341,USR000014,2025-06-15 16:13:00,100000,365,8.52,4,False,160,en,Android,T2,jar.app
RC910794995,USR000507,2025-12-21 16:12:36,50000,730,7.55,7,False,90,en,iOS,T1,wint
RC395278269,USR000507,2026-01-04 01:14:51,500000,1825,7.18,8,False,158,en,iOS,T1,wint
