pg_txn_id,order_id,ts,user_id,gateway,method,amount_inr,status,failure_code,merchant_category,card_network,is_recurring,mandate_id
PG87081593965829,ORD43974398869,2025-02-10 13:43:36,USR000252,Cashfree,DC,69466.13,CAPTURED,,recharge,MC,False,MND2932187276
PG81949065727044,ORD37507099636,2025-04-18 07:10:02,USR000252,PayU,NB,41925.07,CAPTURED,,fd_booking,,False,
PG82322081468175,ORD18942991285,2026-01-25 14:42:24,USR000252,CCAvenue,UPI,18183.64,CAPTURED,,insurance,,True,
PG50731860744329,ORD55655222800,2025-05-29 20:03:52,USR000252,Razorpay,UPI,14325.1,CAPTURED,,utility,,False,
PG73794449680509,ORD99783539415,2026-02-16 23:33:25,USR000252,HDFC-PG,UPI,71028.68,CAPTURED,,investment,,True,
PG73136759127545,ORD33330098540,2026-01-07 04:42:46,USR000939,Cashfree,UPI,63703.35,CAPTURED,,recharge,,False,
PG34546789306524,ORD93428150539,2025-06-14 05:41:31,USR000939,PayU,DC,36899.8,CAPTURED,,ecommerce,MC,False,MND5857223720
PG78219359110528,ORD97799338007,2026-04-28 06:27:52,USR000939,Cashfree,NB,53061.33,AUTHORIZED,3DS_FAIL,recharge,,False,
PG95318175778356,ORD40999608396,2025-12-12 01:07:23,USR000939,BillDesk,UPI,68155.14,CAPTURED,,utility,,False,
PG69892752746859,ORD10641609286,2026-03-04 02:18:18,USR000939,PayU,NB,11994.93,CAPTURED,,ecommerce,,False,
PG19611404378843,ORD18753417707,2025-03-18 17:24:49,USR000939,HDFC-PG,UPI,27141.66,CAPTURED,,recharge,,False,
PG81887230178167,ORD81972805565,2025-03-15 19:16:15,USR000939,HDFC-PG,UPI,3026.47,CAPTURED,,ecommerce,,False,MND7253326751
PG33581795575520,ORD75469486976,2025-03-14 14:27:43,USR000939,Razorpay,UPI,48944.78,CAPTURED,,ecommerce,,True,MND8356543202
PG75544830602001,ORD40141947905,2026-02-28 02:26:36,USR000939,PayU,UPI,17818.09,CAPTURED,,fd_booking,,False,
PG59850451642935,ORD69035640902,2026-04-24 13:32:33,USR000939,PayU,EMI,72557.62,CAPTURED,,fd_booking,,False,
PG18852262252506,ORD48255351612,2025-07-14 15:59:59,USR000939,Cashfree,CC,6382.32,CAPTURED,,utility,MC,False,
PG62421333036944,ORD72711742770,2026-04-07 18:25:56,USR000522,Paytm-PG,UPI,14920.9,CAPTURED,,ecommerce,,False,
PG29099734026592,ORD63870592996,2025-01-01 18:40:15,USR000522,HDFC-PG,UPI,30190.64,CAPTURED,,insurance,,False,
PG69641807772506,ORD19732596766,2025-07-06 02:31:55,USR000522,Razorpay,NB,6194.14,CAPTURED,,fd_booking,,False,
PG53239942009961,ORD56274936594,2026-05-02 01:03:35,USR000522,PayU,UPI,55756.32,CAPTURED,,utility,,False,
PG46650355933503,ORD58664890998,2025-01-08 13:06:16,USR000942,BillDesk,CC,21498.66,CAPTURED,,recharge,VISA,False,MND9713067799
PG93811478725679,ORD10951039771,2025-01-30 18:48:26,USR000942,BillDesk,EMI,67901.45,CAPTURED,,recharge,,False,
PG37330440215511,ORD57916528416,2025-10-13 01:00:16,USR000942,PayU,Wallet,42390.15,REFUNDED,,fd_booking,,False,MND6460858532
PG96217395471270,ORD95690139657,2025-01-08 16:08:34,USR000942,PayU,UPI,45093.33,CAPTURED,,investment,,False,
PG37567829843701,ORD78792768939,2025-09-01 20:39:18,USR000942,HDFC-PG,UPI,38860.67,CAPTURED,,ecommerce,,False,
PG48577544654862,ORD18721795646,2025-06-20 08:06:39,USR000942,Paytm-PG,UPI,9985.77,FAILED,ISSUER_DECLINED,insurance,,True,
PG20948489748791,ORD84489582523,2025-06-10 20:19:08,USR000942,PayU,CC,62828.38,CAPTURED,,ecommerce,VISA,False,MND7846445415
PG29030179172511,ORD58911306919,2025-12-12 13:58:11,USR000942,HDFC-PG,UPI,54925.72,FAILED,CARD_BLOCKED,utility,,False,
PG17162244494180,ORD53826133389,2026-03-26 11:44:41,USR000691,Cashfree,UPI,9174.15,CAPTURED,,investment,,False,MND1322397393
PG47891546133988,ORD65723716530,2025-01-26 15:58:53,USR000691,Cashfree,NB,11863.59,AUTHORIZED,ISSUER_DECLINED,insurance,,True,
PG95423914417389,ORD41376713451,2025-10-16 03:43:51,USR000691,BillDesk,UPI,56256.57,CAPTURED,,insurance,,False,
PG48279266432610,ORD43643863372,2025-05-21 02:41:26,USR000691,Razorpay,UPI,33624.6,CAPTURED,,fd_booking,,False,
PG21405354047427,ORD46944782978,2026-04-23 08:27:41,USR000691,Cashfree,UPI,4013.26,CAPTURED,,utility,,False,
PG75661282553407,ORD71308081694,2026-04-07 09:45:47,USR000691,BillDesk,UPI,25219.59,CAPTURED,,ecommerce,,False,
PG38564973531455,ORD94280014459,2025-04-21 14:31:13,USR000691,HDFC-PG,UPI,2143.97,CAPTURED,,utility,,False,MND7700283803
PG55032406863514,ORD28529985770,2025-10-31 09:21:23,USR000734,PayU,NB,53922.07,CAPTURED,,utility,,False,
PG91790483928232,ORD22192084880,2025-07-27 03:27:59,USR000734,HDFC-PG,UPI,69202.43,CAPTURED,,investment,,False,
PG30117676502136,ORD80183585190,2025-05-03 06:10:35,USR000734,Paytm-PG,NB,3154.25,AUTHORIZED,AUTH_TIMEOUT,insurance,,False,
PG78544588961321,ORD23940338132,2026-01-23 12:15:42,USR000734,PayU,Wallet,72990.94,CAPTURED,,recharge,,False,MND2727397770
PG19931039188957,ORD90698084730,2025-09-27 04:57:39,USR000734,BillDesk,NB,55859.47,CAPTURED,,ecommerce,,False,
PG35708718262555,ORD43134978891,2025-03-25 03:50:37,USR000734,HDFC-PG,NB,61538.05,CAPTURED,,recharge,,False,
PG61166377885114,ORD38964039011,2025-01-22 12:48:09,USR000734,Razorpay,NB,40068.74,FAILED,INSUFFICIENT_BALANCE,utility,,False,
PG29889425404712,ORD24349378687,2026-02-11 13:55:16,USR000734,Paytm-PG,NB,26298.24,CAPTURED,,insurance,,False,MND2819869515
PG98649262249415,ORD17629320895,2025-06-08 04:51:29,USR000734,HDFC-PG,UPI,13787.39,CAPTURED,,recharge,,False,
PG97891258776226,ORD62201087206,2025-09-12 04:17:10,USR000734,Cashfree,NB,22440.12,CAPTURED,,ecommerce,,False,
PG12135314269746,ORD35486496983,2026-03-18 20:53:30,USR000734,Razorpay,EMI,59317.99,CAPTURED,,utility,,False,
PG46593268411814,ORD49554165054,2025-01-22 08:27:17,USR000734,BillDesk,CC,35359.46,CAPTURED,,recharge,VISA,False,MND1947796479
PG51639204695041,ORD33167513790,2026-04-29 21:49:47,USR000650,BillDesk,UPI,39057.56,CAPTURED,,recharge,,False,MND7276002096
PG46522446634642,ORD65595087323,2025-03-15 18:33:03,USR000650,PayU,UPI,1631.73,CAPTURED,,fd_booking,,False,
PG80187671763318,ORD52342599139,2025-05-24 09:26:30,USR000650,BillDesk,DC,4561.64,CAPTURED,,insurance,VISA,False,
PG83076316051653,ORD59051549985,2025-09-02 02:42:32,USR000650,Paytm-PG,CC,24524.02,CAPTURED,,recharge,MC,False,
PG49883729864216,ORD56363257520,2026-02-03 09:25:16,USR000338,CCAvenue,EMI,68928.93,FAILED,INSUFFICIENT_BALANCE,fd_booking,,True,
PG93201461489525,ORD46745728715,2025-12-15 11:51:59,USR000338,CCAvenue,UPI,57874.62,CAPTURED,,recharge,,False,
PG67917344394051,ORD50438076104,2025-02-23 19:20:55,USR000338,Razorpay,UPI,17704.61,CAPTURED,,investment,,False,MND7584184834
PG29515216508429,ORD94078402340,2025-06-13 00:40:47,USR000338,Cashfree,CC,5309.07,CAPTURED,,investment,AMEX,False,
PG79159480973654,ORD40413457769,2025-07-31 12:33:38,USR000338,CCAvenue,UPI,3639.3,CAPTURED,,investment,,False,
PG11739137715862,ORD68450639096,2025-10-22 13:28:13,USR000338,Razorpay,UPI,19196.73,CAPTURED,,ecommerce,,False,
PG11634695878460,ORD78911482052,2025-07-08 16:55:44,USR000338,Cashfree,CC,9479.07,CAPTURED,,investment,AMEX,False,
PG40689397096937,ORD50934245237,2025-06-04 18:25:05,USR000338,CCAvenue,DC,30175.33,CAPTURED,,recharge,VISA,True,
PG93535800695816,ORD87289250649,2025-07-19 00:22:35,USR000338,Razorpay,UPI,66268.52,CAPTURED,,insurance,,False,
PG63106032031168,ORD30286878886,2025-06-03 01:24:27,USR000338,Paytm-PG,UPI,25992.15,CAPTURED,,recharge,,False,
PG24737260012234,ORD18543268684,2025-01-14 23:24:02,USR000338,Razorpay,CC,14355.21,CAPTURED,,insurance,AMEX,False,
PG45785677266936,ORD12614023200,2026-01-25 07:47:41,USR000822,HDFC-PG,Wallet,35622.62,CAPTURED,,utility,,False,MND7016397263
PG89971219780763,ORD76884873290,2025-09-11 01:22:50,USR000822,CCAvenue,Wallet,50383.1,CAPTURED,,utility,,False,
PG64238594719667,ORD24551886580,2026-01-12 15:14:14,USR000822,HDFC-PG,DC,15501.99,CAPTURED,,investment,VISA,True,
PG27926533700812,ORD47426639064,2026-04-11 23:35:51,USR000367,PayU,UPI,65760.41,CAPTURED,,fd_booking,,False,
PG84590385878088,ORD30624709545,2026-04-30 04:04:07,USR000367,Paytm-PG,NB,40351.84,CAPTURED,,recharge,,False,
PG10365873588842,ORD27569331163,2025-03-06 01:30:46,USR000367,HDFC-PG,UPI,36675.78,CAPTURED,,fd_booking,,False,
PG11906267007349,ORD93773402497,2025-12-14 06:16:57,USR000367,Razorpay,CC,65087.54,AUTHORIZED,3DS_FAIL,recharge,AMEX,False,MND9660238633
PG47020604024496,ORD52491345398,2025-09-11 01:30:34,USR000367,CCAvenue,EMI,39775.19,CAPTURED,,ecommerce,,False,
PG67540781045809,ORD46389485982,2026-01-02 13:39:02,USR000367,PayU,DC,61839.16,CAPTURED,,ecommerce,RUPAY,True,
PG29072961682199,ORD52110602791,2025-04-05 06:35:28,USR000367,Razorpay,UPI,29772.07,CAPTURED,,recharge,,False,
PG46623412361847,ORD89201527739,2025-05-27 11:34:27,USR000549,Razorpay,UPI,29571.41,CAPTURED,,fd_booking,,False,
PG98249444938602,ORD79525840503,2026-02-04 16:15:46,USR000549,Cashfree,NB,15306.83,CAPTURED,,insurance,,False,
PG38671176743020,ORD55735327962,2025-10-30 22:15:33,USR000549,Cashfree,CC,71109.18,CAPTURED,,fd_booking,MC,False,
PG18881583197899,ORD97795648539,2025-02-09 20:53:52,USR000549,Paytm-PG,DC,45204.13,CAPTURED,,ecommerce,RUPAY,False,
PG74776608007955,ORD83250055977,2025-06-05 15:56:32,USR000549,Cashfree,EMI,38971.69,CAPTURED,,investment,,False,
PG58982292762817,ORD36350758244,2025-08-06 06:29:25,USR000549,PayU,UPI,18875.63,FAILED,ISSUER_DECLINED,fd_booking,,False,
PG84650950465080,ORD70144556801,2025-02-03 09:13:41,USR000549,Razorpay,NB,34829.23,CAPTURED,,investment,,False,
PG78809712477263,ORD26669970184,2025-04-23 01:31:49,USR000549,Cashfree,CC,40103.26,CAPTURED,,ecommerce,AMEX,False,MND8607684769
PG48874517634028,ORD53331946955,2025-06-08 20:38:35,USR000549,Razorpay,UPI,16376.65,CAPTURED,,recharge,,True,
PG11550800343752,ORD43284887052,2025-09-23 06:52:57,USR000549,Cashfree,UPI,71553.66,AUTHORIZED,AUTH_TIMEOUT,investment,,False,
PG74580034360205,ORD82872416844,2025-09-22 14:14:12,USR000549,BillDesk,CC,10580.01,CAPTURED,,ecommerce,MC,False,
PG76925734222673,ORD48451784914,2025-08-17 22:36:32,USR000549,HDFC-PG,NB,35029.77,CAPTURED,,investment,,False,
PG67741478152269,ORD67808256767,2025-07-06 12:12:05,USR000030,BillDesk,UPI,4667.83,FAILED,CARD_BLOCKED,insurance,,False,
PG76351516179391,ORD73577837766,2025-05-11 07:24:22,USR000030,HDFC-PG,Wallet,3602.22,CAPTURED,,insurance,,True,
PG31985463792082,ORD45676339089,2026-03-08 12:54:51,USR000030,PayU,UPI,32615.87,CAPTURED,,investment,,False,
PG90142744910273,ORD35359868083,2025-04-02 13:54:19,USR000030,PayU,Wallet,32202.36,CAPTURED,,ecommerce,,False,
PG44912760578932,ORD94516618446,2026-01-31 02:19:43,USR000030,Cashfree,CC,53510.25,CAPTURED,,ecommerce,AMEX,False,
PG79921440304093,ORD20649498905,2026-03-02 20:11:03,USR000030,BillDesk,UPI,66842.42,CAPTURED,,fd_booking,,True,
PG20141532800186,ORD93841911264,2025-06-06 00:00:59,USR000030,Razorpay,Wallet,34269.32,CAPTURED,,utility,,False,
PG53638528692999,ORD80771416405,2025-10-29 16:12:02,USR000030,Cashfree,UPI,25370.7,CAPTURED,,utility,,False,
PG33884614783883,ORD54874714466,2025-08-21 17:40:40,USR000346,Cashfree,UPI,66969.07,CAPTURED,,ecommerce,,False,MND8761258525
PG44736342962023,ORD98148324743,2025-06-28 02:10:33,USR000346,Cashfree,UPI,57594.6,CAPTURED,,ecommerce,,False,
PG31074774689650,ORD93277410980,2025-01-23 00:59:37,USR000346,Cashfree,UPI,34358.47,CAPTURED,,investment,,True,
PG22342254632031,ORD15256627634,2025-07-26 15:31:13,USR000346,BillDesk,EMI,73016.96,CAPTURED,,recharge,,False,
PG71585477050371,ORD17754366092,2025-05-12 10:08:56,USR000346,HDFC-PG,NB,60707.35,CAPTURED,,utility,,False,
PG28398784106938,ORD50307219347,2025-01-05 13:27:28,USR000346,Razorpay,UPI,19996.29,CAPTURED,,fd_booking,,False,
PG77283130042125,ORD32689677289,2026-02-13 03:50:07,USR000920,PayU,NB,32421.49,CAPTURED,,fd_booking,,False,
PG50070801076615,ORD55557801578,2026-01-18 08:04:42,USR000920,PayU,UPI,31138.12,CAPTURED,,ecommerce,,False,
PG67786217980834,ORD99976763495,2026-01-31 18:43:16,USR000920,CCAvenue,UPI,33105.73,AUTHORIZED,AUTH_TIMEOUT,recharge,,False,
PG10335612726463,ORD99222508861,2026-04-06 06:46:19,USR000920,Razorpay,CC,36808.64,CAPTURED,,fd_booking,AMEX,True,
PG75716160859047,ORD32695573169,2025-09-24 06:20:00,USR000920,Cashfree,UPI,40362.75,CAPTURED,,insurance,,False,
PG96542990751678,ORD25059244938,2026-01-27 01:03:36,USR000920,BillDesk,CC,65137.29,AUTHORIZED,OTP_NOT_ENTERED,ecommerce,VISA,False,
PG20107306697829,ORD82091132091,2026-03-30 06:55:20,USR000920,BillDesk,NB,60867.02,CAPTURED,,fd_booking,,True,MND9894561711
PG77821334271130,ORD63718903202,2025-02-15 19:12:42,USR000920,Cashfree,UPI,54419.14,CAPTURED,,utility,,False,
PG94700840536971,ORD76234461847,2025-06-08 13:17:22,USR000920,Paytm-PG,UPI,50952.91,CAPTURED,,fd_booking,,False,
PG11076595236878,ORD50091951679,2026-02-11 11:57:56,USR000920,Razorpay,Wallet,71686.4,CAPTURED,,recharge,,False,
PG76581793039951,ORD23538027478,2025-01-10 14:52:17,USR000718,Paytm-PG,UPI,21826.81,CAPTURED,,investment,,False,
PG41893797749630,ORD77584034479,2025-06-17 22:11:01,USR000718,HDFC-PG,NB,50772.23,CAPTURED,,investment,,False,
PG31959441182167,ORD21104875370,2025-10-01 06:07:12,USR000718,CCAvenue,UPI,68596.08,CAPTURED,,investment,,False,
PG59087203635981,ORD69730254487,2025-05-24 19:53:55,USR000718,PayU,UPI,17163.3,CAPTURED,,insurance,,False,
PG82057234161348,ORD76547694195,2025-01-29 12:17:24,USR000718,BillDesk,Wallet,34404.73,CAPTURED,,fd_booking,,False,
PG91983101515272,ORD66990378402,2025-10-09 08:40:42,USR000519,BillDesk,NB,33747.79,CAPTURED,,recharge,,True,MND5809015911
PG92053833192003,ORD42664025699,2025-05-13 10:06:37,USR000519,Paytm-PG,NB,3463.2,CAPTURED,,utility,,False,
PG28130987641793,ORD53066762862,2025-10-03 07:45:53,USR000519,PayU,UPI,25949.5,CAPTURED,,utility,,False,
PG73731818105950,ORD29843773588,2025-03-25 10:17:45,USR000519,BillDesk,NB,34402.34,CAPTURED,,insurance,,True,
PG65883328668101,ORD60647633205,2026-02-15 03:11:30,USR000519,HDFC-PG,NB,23121.63,CAPTURED,,utility,,False,MND5323928849
PG45872778383814,ORD62065392940,2026-04-19 11:34:05,USR000519,HDFC-PG,UPI,8467.05,CAPTURED,,fd_booking,,False,
PG87434046150814,ORD16993482565,2025-04-15 20:09:26,USR000519,HDFC-PG,UPI,19071.74,CAPTURED,,fd_booking,,False,
PG53602522967292,ORD73512893559,2025-03-27 23:11:05,USR000519,CCAvenue,CC,28022.61,CAPTURED,,recharge,MC,False,MND4494722226
PG38601625498018,ORD63523865508,2025-12-29 06:13:12,USR000519,CCAvenue,UPI,12826.51,CAPTURED,,investment,,True,
PG33745435297173,ORD55691389682,2025-07-04 02:14:24,USR000519,BillDesk,NB,50719.99,CAPTURED,,insurance,,False,
PG92957671454478,ORD84810609810,2025-11-19 09:10:58,USR000519,PayU,UPI,36548.84,CAPTURED,,ecommerce,,False,
PG33903173904319,ORD62700220338,2026-04-16 20:37:47,USR000519,BillDesk,UPI,11897.8,CAPTURED,,fd_booking,,True,MND8255833357
PG32839427454914,ORD62841374886,2025-01-06 18:45:11,USR000059,HDFC-PG,UPI,8428.32,CAPTURED,,utility,,False,
PG86909952068278,ORD47705846357,2025-03-05 04:31:18,USR000059,Razorpay,DC,51414.39,CAPTURED,,fd_booking,VISA,False,
PG50154297112183,ORD31253328199,2026-05-04 02:38:57,USR000034,Paytm-PG,CC,64001.77,REFUNDED,,recharge,MC,False,
PG76527582857390,ORD26485442433,2026-01-12 17:30:22,USR000034,HDFC-PG,NB,67269.85,CAPTURED,,recharge,,True,
PG32634626665769,ORD31408327561,2026-02-25 22:45:51,USR000034,Cashfree,CC,6292.82,AUTHORIZED,AUTH_TIMEOUT,ecommerce,AMEX,False,
PG68173375808455,ORD26677092785,2025-09-15 05:52:33,USR000034,CCAvenue,CC,52806.29,CAPTURED,,fd_booking,MC,False,
PG55558917922699,ORD89664111171,2025-11-19 18:08:07,USR000034,Paytm-PG,UPI,62302.48,CAPTURED,,recharge,,False,
PG72409178448495,ORD26952966477,2026-02-06 19:19:31,USR000034,PayU,UPI,54906.58,CAPTURED,,utility,,False,
PG86042031438848,ORD38451816070,2025-02-14 23:52:03,USR000034,CCAvenue,UPI,51885.55,CAPTURED,,utility,,False,
PG63701883799440,ORD51065508773,2025-12-15 04:01:11,USR000034,Paytm-PG,UPI,59000.98,CAPTURED,,utility,,False,
PG10516034477160,ORD34313294627,2025-01-07 19:49:03,USR000034,Paytm-PG,EMI,5190.18,CAPTURED,,insurance,,False,
PG41824562639933,ORD69481907337,2025-04-05 16:05:32,USR000034,Cashfree,UPI,20532.08,CAPTURED,,insurance,,True,
PG88248838490345,ORD10065423135,2025-02-21 05:18:58,USR000034,BillDesk,NB,6706.83,CAPTURED,,ecommerce,,False,
PG20705057836319,ORD23177311161,2026-03-19 16:10:53,USR000484,BillDesk,EMI,50475.15,CAPTURED,,ecommerce,,False,
PG95745049779600,ORD20128252057,2026-01-21 02:10:22,USR000484,Cashfree,Wallet,41425.73,CAPTURED,,fd_booking,,False,
PG65152486336448,ORD67659688653,2025-08-29 12:12:07,USR000484,Paytm-PG,NB,2053.05,CAPTURED,,utility,,False,MND3571810825
PG52816994767928,ORD54537821144,2025-07-14 16:25:11,USR000484,HDFC-PG,Wallet,54763.49,CAPTURED,,investment,,False,
PG55774938897684,ORD21161992165,2025-11-02 23:08:37,USR000484,Cashfree,EMI,4119.37,CAPTURED,,investment,,False,
PG38978609345196,ORD12560262642,2025-07-25 12:40:29,USR000484,Cashfree,NB,34750.85,CAPTURED,,insurance,,False,
PG63612664441581,ORD93989062089,2026-04-12 05:07:21,USR000484,Razorpay,DC,11126.37,REFUNDED,,insurance,AMEX,False,MND8827817101
PG71514707686892,ORD75076098244,2025-07-26 11:38:26,USR000484,Cashfree,UPI,51209.57,CAPTURED,,recharge,,False,
PG63151468497867,ORD84139585556,2025-05-10 04:46:57,USR000484,Razorpay,UPI,32463.77,CAPTURED,,ecommerce,,False,
PG80720091243176,ORD18057736688,2025-06-16 13:04:50,USR000484,PayU,CC,31199.15,CAPTURED,,fd_booking,VISA,False,
PG44790982231930,ORD82045863106,2025-02-26 21:56:59,USR000484,HDFC-PG,CC,29048.42,CAPTURED,,insurance,VISA,False,
PG59856762340003,ORD47729917322,2025-06-02 23:25:31,USR000369,PayU,UPI,73146.33,AUTHORIZED,CARD_BLOCKED,utility,,False,
PG30627222891926,ORD86583626596,2026-01-20 13:18:15,USR000369,BillDesk,DC,35793.29,CAPTURED,,utility,MC,False,
PG69836010747739,ORD12979674953,2026-04-29 10:46:50,USR000369,Razorpay,UPI,24751.47,CAPTURED,,ecommerce,,False,
PG10137288802551,ORD58415054793,2025-03-31 19:08:07,USR000369,BillDesk,EMI,47238.69,CAPTURED,,investment,,False,
PG55750753480038,ORD93950138199,2025-04-25 11:31:35,USR000369,HDFC-PG,UPI,12727.43,CAPTURED,,ecommerce,,False,
PG94338753258713,ORD26234479309,2025-09-04 17:45:54,USR000369,Paytm-PG,UPI,13768.01,CAPTURED,,ecommerce,,False,
PG88215890373913,ORD97807950348,2026-02-06 15:11:20,USR000369,Paytm-PG,UPI,44719.86,CAPTURED,,recharge,,False,
PG98568008725349,ORD73205524992,2025-04-20 21:14:32,USR000369,Razorpay,UPI,30600.7,CAPTURED,,utility,,False,
PG74452511881055,ORD59439413565,2026-02-28 18:24:31,USR000369,Paytm-PG,UPI,70037.45,CAPTURED,,insurance,,False,
PG24930861480268,ORD89790070031,2025-12-01 13:16:41,USR000369,Razorpay,UPI,3763.61,CAPTURED,,utility,,True,
PG72186372087680,ORD19996543796,2025-04-18 23:14:44,USR000110,HDFC-PG,UPI,18795.07,CAPTURED,,recharge,,False,
PG38404998614483,ORD37625129177,2025-08-26 22:18:55,USR000110,PayU,NB,2687.86,CAPTURED,,ecommerce,,False,
PG30475470481043,ORD55899620232,2025-04-04 06:47:39,USR000110,Razorpay,UPI,49910.27,CAPTURED,,fd_booking,,False,
PG54041536161010,ORD67357524662,2025-04-24 21:29:34,USR000110,Cashfree,UPI,19482.49,CAPTURED,,investment,,True,
PG28556215427686,ORD10456246714,2025-05-19 04:22:31,USR000110,BillDesk,UPI,12579.7,CAPTURED,,fd_booking,,False,
PG93695055234651,ORD86584772995,2025-06-01 09:50:30,USR000110,Paytm-PG,CC,26351.92,FAILED,FRAUD_FLAG,recharge,RUPAY,False,
PG47273496794190,ORD12763866317,2025-06-22 02:14:43,USR000772,Paytm-PG,UPI,66719.14,CAPTURED,,insurance,,False,MND2722678610
PG28027248852956,ORD56451609826,2025-01-15 02:49:03,USR000772,PayU,UPI,32726.32,CAPTURED,,recharge,,False,MND9975812078
PG69472620056367,ORD55624314456,2026-04-21 13:27:22,USR000772,Cashfree,EMI,51116.81,FAILED,OTP_NOT_ENTERED,recharge,,False,MND4709658380
PG12557787401448,ORD52541945352,2025-09-08 01:40:55,USR000772,Cashfree,UPI,30724.19,REFUNDED,,investment,,False,
PG68873380151965,ORD48852918082,2026-01-09 20:34:03,USR000772,PayU,UPI,18165.69,FAILED,CARD_BLOCKED,insurance,,False,
PG42238775724114,ORD83119664461,2025-04-14 07:29:10,USR000772,BillDesk,EMI,34892.58,CAPTURED,,recharge,,False,
PG67118323631159,ORD68030240492,2025-05-28 18:09:36,USR000799,HDFC-PG,Wallet,21538.06,CAPTURED,,investment,,False,
PG28759656538589,ORD39126461843,2025-03-27 08:36:54,USR000799,BillDesk,DC,56929.57,CAPTURED,,fd_booking,AMEX,False,
PG46323975544196,ORD67423912716,2025-08-30 05:45:37,USR000799,BillDesk,Wallet,23515.29,CAPTURED,,ecommerce,,False,
PG22653735262878,ORD57303228434,2025-08-31 12:34:29,USR000473,Razorpay,UPI,69200.51,CAPTURED,,insurance,,False,
PG36248528834041,ORD83438761244,2025-12-05 14:41:08,USR000473,Razorpay,DC,69353.11,CAPTURED,,fd_booking,VISA,True,
PG68841043863860,ORD82761077124,2025-09-30 19:24:17,USR000473,Razorpay,CC,46661.03,CAPTURED,,investment,RUPAY,False,
PG88682221864302,ORD86893958390,2026-01-29 00:25:25,USR000473,Cashfree,UPI,1040.04,CAPTURED,,fd_booking,,False,
PG71534519507575,ORD26485793736,2025-11-01 22:57:17,USR000473,Paytm-PG,NB,62262.41,CAPTURED,,insurance,,False,
PG23584296078073,ORD85943797466,2025-03-18 23:45:15,USR000473,Cashfree,UPI,37169.11,CAPTURED,,ecommerce,,False,
PG40229545808961,ORD39077391691,2025-05-03 19:02:27,USR000473,PayU,NB,68641.97,CAPTURED,,insurance,,False,
PG59075385589601,ORD95028476090,2025-05-30 15:07:24,USR000473,Paytm-PG,UPI,4519.96,CAPTURED,,utility,,False,
PG18604534138106,ORD56424375552,2025-10-21 15:57:46,USR000473,Razorpay,UPI,44761.87,CAPTURED,,investment,,False,
PG90936219764957,ORD17713491899,2025-08-31 07:15:23,USR000365,CCAvenue,UPI,59073.7,CAPTURED,,utility,,False,
PG12408203494454,ORD78749744032,2026-01-23 10:59:50,USR000839,Razorpay,NB,43499.64,FAILED,CARD_BLOCKED,investment,,False,MND5774938279
PG31207142606183,ORD12148173789,2026-04-06 03:29:16,USR000073,Paytm-PG,DC,74344.66,CAPTURED,,ecommerce,AMEX,False,
PG38485627182369,ORD54804698007,2025-04-20 23:29:55,USR000129,Razorpay,UPI,34253.81,CAPTURED,,insurance,,True,
PG39816009628967,ORD83904056825,2025-01-18 07:10:04,USR000129,Cashfree,UPI,49255.99,CAPTURED,,utility,,False,
PG41385526652641,ORD74604277370,2025-07-14 06:10:02,USR000129,PayU,UPI,8122.03,CAPTURED,,utility,,False,MND6328722909
